R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
264,not_pulled_PP,0.85,0.659,1.669,0.8062,1.364,0.5118,2.149
264,pulled,0.25,0.7489,1.469,0.8655,1.271,0.6041,1.821
264,pulled,0.4,0.7489,1.469,0.8655,1.271,0.6041,1.821
264,pulled,0.55,0.7489,1.469,0.8655,1.271,0.6041,1.821
264,pulled,0.7,0.7489,1.469,0.8655,1.271,0.6042,1.821
264,pulled,0.85,0.7493,1.468,0.8658,1.271,0.6046,1.819
263,not_pulled_EV,0.25,0.3096,3.553,0.4234,2.598,0.2319,4.743
263,not_pulled_EV,0.4,0.3607,3.05,0.4772,2.305,0.2769,3.972
263,not_pulled_EV,0.55,0.4162,2.643,0.536,2.052,0.3262,3.373
263,not_pulled_EV,0.7,0.4734,2.324,0.5973,1.842,0.3761,2.925
263,not_pulled_EV,0.85,0.54,2.037,0.6661,1.651,0.4349,2.529
263,not_pulled_PP,0.25,0.3978,2.765,0.5345,2.058,0.2837,3.878
263,not_pulled_PP,0.4,0.4848,2.269,0.6254,1.759,0.3598,3.057
263,not_pulled_PP,0.55,0.5588,1.969,0.7034,1.564,0.4248,2.589
263,not_pulled_PP,0.7,0.6173,1.782,0.7642,1.439,0.4761,2.311
263,not_pulled_PP,0.85,0.6584,1.671,0.8057,1.365,0.5117,2.15
263,pulled,0.25,0.7478,1.471,0.8645,1.272,0.6036,1.822
263,pulled,0.4,0.7478,1.471,0.8645,1.272,0.6036,1.822
263,pulled,0.55,0.7478,1.471,0.8645,1.272,0.6036,1.822
263,pulled,0.7,0.7478,1.471,0.8645,1.272,0.6037,1.822
263,pulled,0.85,0.7482,1.47,0.8648,1.272,0.6041,1.821
262,not_pulled_EV,0.25,0.3082,3.569,0.4219,2.607,0.231,4.761
262,not_pulled_EV,0.4,0.3592,3.062,0.4756,2.313,0.276,3.986
262,not_pulled_EV,0.55,0.4147,2.652,0.5344,2.058,0.3252,3.383
262,not_pulled_EV,0.7,0.4719,2.331,0.5958,1.846,0.3751,2.933
262,not_pulled_EV,0.85,0.5388,2.041,0.6649,1.654,0.4342,2.533
262,not_pulled_PP,0.25,0.3971,2.77,0.5337,2.061,0.2834,3.882
262,not_pulled_PP,0.4,0.4843,2.272,0.6249,1.76,0.3597,3.058
262,not_pulled_PP,0.55,0.5583,1.97,0.7031,1.565,0.4249,2.589
262,not_pulled_PP,0.7,0.6169,1.783,0.7639,1.44,0.4761,2.31
262,not_pulled_PP,0.85,0.6577,1.672,0.8052,1.366,0.5116,2.15
262,pulled,0.25,0.7468,1.473,0.8636,1.274,0.6031,1.824
262,pulled,0.4,0.7468,1.473,0.8636,1.274,0.6031,1.824
262,pulled,0.55,0.7468,1.473,0.8636,1.274,0.6031,1.824
262,pulled,0.7,0.7468,1.473,0.8636,1.274,0.6032,1.824
262,pulled,0.85,0.7471,1.472,0.8639,1.273,0.6036,1.822
261,not_pulled_EV,0.25,0.3068,3.585,0.4203,2.617,0.2301,4.78
261,not_pulled_EV,0.4,0.3578,3.075,0.4739,2.321,0.275,4.0
261,not_pulled_EV,0.55,0.4133,2.662,0.5328,2.065,0.3242,3.393
261,not_pulled_EV,0.7,0.4704,2.338,0.5942,1.851,0.3741,2.941
261,not_pulled_EV,0.85,0.5377,2.046,0.6636,1.658,0.4335,2.537
261,not_pulled_PP,0.25,0.3963,2.775,0.533,2.064,0.2831,3.886
261,not_pulled_PP,0.4,0.4837,2.274,0.6243,1.762,0.3597,3.058
261,not_pulled_PP,0.55,0.5579,1.972,0.7027,1.565,0.4249,2.589
261,not_pulled_PP,0.7,0.6164,1.784,0.7636,1.441,0.4762,2.31
261,not_pulled_PP,0.85,0.6571,1.674,0.8048,1.367,0.5115,2.151
261,pulled,0.25,0.7457,1.475,0.8626,1.275,0.6026,1.825
261,pulled,0.4,0.7457,1.475,0.8626,1.275,0.6026,1.825
261,pulled,0.55,0.7457,1.475,0.8626,1.275,0.6026,1.825
261,pulled,0.7,0.7457,1.475,0.8626,1.275,0.6027,1.825
261,pulled,0.85,0.7461,1.474,0.8629,1.275,0.6031,1.824
260,not_pulled_EV,0.25,0.3054,3.602,0.4188,2.627,0.2292,4.799
260,not_pulled_EV,0.4,0.3563,3.087,0.4723,2.329,0.274,4.015
260,not_pulled_EV,0.55,0.4118,2.671,0.5312,2.071,0.3232,3.403
260,not_pulled_EV,0.7,0.4689,2.346,0.5926,1.856,0.3731,2.948
260,not_pulled_EV,0.85,0.5365,2.05,0.6624,1.661,0.4328,2.542
260,not_pulled_PP,0.25,0.3956,2.781,0.5322,2.067,0.2828,3.89
260,not_pulled_PP,0.4,0.4831,2.277,0.6238,1.763,0.3596,3.059
260,not_pulled_PP,0.55,0.5575,1.973,0.7023,1.566,0.425,2.588
260,not_pulled_PP,0.7,0.616,1.786,0.7633,1.441,0.4763,2.309
260,not_pulled_PP,0.85,0.6565,1.676,0.8043,1.368,0.5114,2.151
260,pulled,0.25,0.7446,1.477,0.8617,1.277,0.6021,1.827
260,pulled,0.4,0.7446,1.477,0.8617,1.277,0.6021,1.827
260,pulled,0.55,0.7446,1.477,0.8617,1.277,0.6021,1.827
260,pulled,0.7,0.7446,1.477,0.8617,1.277,0.6022,1.827
260,pulled,0.85,0.745,1.477,0.862,1.276,0.6026,1.825
259,not_pulled_EV,0.25,0.3039,3.62,0.417,2.638,0.2281,4.822
259,not_pulled_EV,0.4,0.3547,3.102,0.4705,2.338,0.2729,4.031
259,not_pulled_EV,0.55,0.4101,2.682,0.5294,2.078,0.322,3.416
259,not_pulled_EV,0.7,0.4673,2.354,0.5908,1.862,0.3721,2.957
259,not_pulled_EV,0.85,0.5351,2.056,0.6609,1.664,0.4319,2.547
259,not_pulled_PP,0.25,0.3947,2.787,0.5312,2.071,0.2824,3.895
259,not_pulled_PP,0.4,0.4825,2.28,0.6231,1.765,0.3594,3.06
259,not_pulled_PP,0.55,0.5571,1.975,0.7019,1.567,0.425,2.588
259,not_pulled_PP,0.7,0.6155,1.787,0.7628,1.442,0.4763,2.31
259,not_pulled_PP,0.85,0.6558,1.677,0.8036,1.369,0.5112,2.152
259,pulled,0.25,0.7434,1.48,0.8606,1.278,0.6015,1.829
259,pulled,0.4,0.7434,1.48,0.8606,1.278,0.6015,1.829
259,pulled,0.55,0.7434,1.48,0.8606,1.278,0.6015,1.829
259,pulled,0.7,0.7434,1.48,0.8606,1.278,0.6016,1.828
259,pulled,0.85,0.7438,1.479,0.8609,1.278,0.602,1.827
258,not_pulled_EV,0.25,0.3023,3.639,0.4153,2.649,0.227,4.846
258,not_pulled_EV,0.4,0.353,3.116,0.4687,2.347,0.2717,4.048
258,not_pulled_EV,0.55,0.4085,2.693,0.5276,2.085,0.3209,3.428
258,not_pulled_EV,0.7,0.4658,2.362,0.5891,1.867,0.371,2.965
258,not_pulled_EV,0.85,0.5337,2.061,0.6594,1.668,0.431,2.552
258,not_pulled_PP,0.25,0.3938,2.793,0.5302,2.074,0.282,3.901
258,not_pulled_PP,0.4,0.4819,2.283,0.6225,1.767,0.3592,3.062
258,not_pulled_PP,0.55,0.5566,1.976,0.7014,1.568,0.4251,2.588
258,not_pulled_PP,0.7,0.615,1.788,0.7624,1.443,0.4763,2.31
258,not_pulled_PP,0.85,0.6552,1.679,0.803,1.37,0.511,2.153
258,pulled,0.25,0.7422,1.482,0.8595,1.28,0.601,1.83
258,pulled,0.4,0.7422,1.482,0.8595,1.28,0.601,1.83
258,pulled,0.55,0.7422,1.482,0.8595,1.28,0.601,1.83
258,pulled,0.7,0.7423,1.482,0.8595,1.28,0.601,1.83
258,pulled,0.85,0.7426,1.481,0.8598,1.279,0.6014,1.829
257,not_pulled_EV,0.25,0.3008,3.657,0.4135,2.66,0.2259,4.869
257,not_pulled_EV,0.4,0.3514,3.131,0.4669,2.356,0.2706,4.065
257,not_pulled_EV,0.55,0.4068,2.704,0.5258,2.092,0.3197,3.441
257,not_pulled_EV,0.7,0.4642,2.37,0.5874,1.873,0.37,2.973
257,not_pulled_EV,0.85,0.5323,2.067,0.6579,1.672,0.4302,2.557
257,not_pulled_PP,0.25,0.3929,2.8,0.5293,2.078,0.2815,3.907
257,not_pulled_PP,0.4,0.4813,2.286,0.6219,1.769,0.3591,3.064
257,not_pulled_PP,0.55,0.5562,1.978,0.701,1.569,0.4251,2.588
257,not_pulled_PP,0.7,0.6146,1.79,0.7619,1.444,0.4763,2.31
257,not_pulled_PP,0.85,0.6545,1.681,0.8024,1.371,0.5108,2.154
257,pulled,0.25,0.7411,1.484,0.8584,1.281,0.6004,1.832
257,pulled,0.4,0.7411,1.484,0.8584,1.281,0.6004,1.832
257,pulled,0.55,0.7411,1.484,0.8584,1.281,0.6004,1.832
257,pulled,0.7,0.7411,1.484,0.8584,1.281,0.6005,1.832
257,pulled,0.85,0.7415,1.484,0.8587,1.281,0.6009,1.831
256,not_pulled_EV,0.25,0.2992,3.676,0.4118,2.671,0.2248,4.893
256,not_pulled_EV,0.4,0.3497,3.145,0.4651,2.365,0.2694,4.083
256,not_pulled_EV,0.55,0.4052,2.715,0.5241,2.099,0.3185,3.453
256,not_pulled_EV,0.7,0.4626,2.378,0.5856,1.878,0.3689,2.982
256,not_pulled_EV,0.85,0.5308,2.072,0.6564,1.676,0.4293,2.562
256,not_pulled_PP,0.25,0.392,2.806,0.5283,2.082,0.2811,3.913
256,not_pulled_PP,0.4,0.4807,2.288,0.6212,1.771,0.3589,3.065
256,not_pulled_PP,0.55,0.5558,1.979,0.7006,1.57,0.4251,2.588
256,not_pulled_PP,0.7,0.6141,1.791,0.7614,1.445,0.4762,2.31
256,not_pulled_PP,0.85,0.6539,1.682,0.8017,1.372,0.5106,2.154
256,pulled,0.25,0.7399,1.487,0.8573,1.283,0.5998,1.834
256,pulled,0.4,0.7399,1.487,0.8573,1.283,0.5998,1.834
256,pulled,0.55,0.7399,1.487,0.8573,1.283,0.5998,1.834
256,pulled,0.7,0.7399,1.487,0.8573,1.283,0.5999,1.834
256,pulled,0.85,0.7403,1.486,0.8576,1.283,0.6003,1.832
255,not_pulled_EV,0.25,0.2977,3.695,0.41,2.683,0.2237,4.917
255,not_pulled_EV,0.4,0.3481,3.16,0.4632,2.375,0.2683,4.1
255,not_pulled_EV,0.55,0.4035,2.726,0.5223,2.106,0.3174,3.466
255,not_pulled_EV,0.7,0.461,2.386,0.5838,1.884,0.3679,2.99
255,not_pulled_EV,0.85,0.5294,2.078,0.655,1.68,0.4284,2.568
255,not_pulled_PP,0.25,0.3911,2.812,0.5273,2.086,0.2807,3.919
255,not_pulled_PP,0.4,0.4801,2.291,0.6206,1.773,0.3587,3.067
255,not_pulled_PP,0.55,0.5554,1.981,0.7001,1.571,0.4251,2.587
255,not_pulled_PP,0.7,0.6136,1.793,0.761,1.446,0.4762,2.31
255,not_pulled_PP,0.85,0.6532,1.684,0.8011,1.373,0.5104,2.155
255,pulled,0.25,0.7387,1.489,0.8562,1.285,0.5992,1.836
255,pulled,0.4,0.7387,1.489,0.8562,1.285,0.5992,1.836
255,pulled,0.55,0.7387,1.489,0.8562,1.285,0.5992,1.836
255,pulled,0.7,0.7387,1.489,0.8562,1.285,0.5993,1.835
255,pulled,0.85,0.7391,1.488,0.8565,1.284,0.5997,1.834
254,not_pulled_EV,0.25,0.2961,3.715,0.4082,2.694,0.2226,4.942
254,not_pulled_EV,0.4,0.3465,3.175,0.4614,2.384,0.2672,4.117
254,not_pulled_EV,0.55,0.4018,2.737,0.5205,2.113,0.3162,3.479
254,not_pulled_EV,0.7,0.4595,2.394,0.5821,1.89,0.3669,2.998
254,not_pulled_EV,0.85,0.528,2.083,0.6535,1.683,0.4275,2.573
254,not_pulled_PP,0.25,0.3902,2.819,0.5263,2.09,0.2803,3.925
254,not_pulled_PP,0.4,0.4795,2.294,0.6199,1.774,0.3585,3.068
254,not_pulled_PP,0.55,0.5549,1.982,0.6997,1.572,0.4252,2.587
254,not_pulled_PP,0.7,0.6131,1.794,0.7605,1.446,0.4762,2.31
254,not_pulled_PP,0.85,0.6526,1.686,0.8004,1.374,0.5102,2.156
254,pulled,0.25,0.7375,1.491,0.8551,1.286,0.5987,1.837
254,pulled,0.4,0.7375,1.491,0.8551,1.286,0.5987,1.837
254,pulled,0.55,0.7375,1.491,0.8551,1.286,0.5987,1.837
254,pulled,0.7,0.7376,1.491,0.8551,1.286,0.5988,1.837
254,pulled,0.85,0.7379,1.491,0.8554,1.286,0.5991,1.836
253,not_pulled_EV,0.25,0.2946,3.734,0.4065,2.706,0.2215,4.966
253,not_pulled_EV,0.4,0.3448,3.19,0.4596,2.393,0.266,4.135
253,not_pulled_EV,0.55,0.4002,2.749,0.5187,2.121,0.315,3.492
253,not_pulled_EV,0.7,0.4579,2.402,0.5804,1.895,0.3658,3.007
253,not_pulled_EV,0.85,0.5266,2.089,0.652,1.687,0.4266,2.578
253,not_pulled_PP,0.25,0.3893,2.825,0.5254,2.094,0.2799,3.931
253,not_pulled_PP,0.4,0.4789,2.297,0.6192,1.776,0.3583,3.07
253,not_pulled_PP,0.55,0.5545,1.984,0.6993,1.573,0.4252,2.587
253,not_pulled_PP,0.7,0.6127,1.795,0.76,1.447,0.4762,2.31
253,not_pulled_PP,0.85,0.6519,1.687,0.7997,1.375,0.51,2.157
253,pulled,0.25,0.7363,1.494,0.854,1.288,0.5981,1.839
253,pulled,0.4,0.7363,1.494,0.854,1.288,0.5981,1.839
253,pulled,0.55,0.7363,1.494,0.854,1.288,0.5981,1.839
253,pulled,0.7,0.7364,1.494,0.854,1.288,0.5982,1.839
253,pulled,0.85,0.7367,1.493,0.8543,1.288,0.5985,1.838
252,not_pulled_EV,0.25,0.293,3.754,0.4047,2.718,0.2204,4.991
252,not_pulled_EV,0.4,0.3432,3.205,0.4578,2.403,0.2649,4.153
252,not_pulled_EV,0.55,0.3985,2.76,0.5169,2.128,0.3139,3.505
252,not_pulled_EV,0.7,0.4563,2.41,0.5786,1.901,0.3648,3.016
252,not_pulled_EV,0.85,0.5252,2.095,0.6505,1.691,0.4258,2.584
252,not_pulled_PP,0.25,0.3884,2.832,0.5244,2.098,0.2794,3.936
252,not_pulled_PP,0.4,0.4783,2.3,0.6186,1.778,0.3582,3.071
252,not_pulled_PP,0.55,0.5541,1.985,0.6988,1.574,0.4252,2.587
252,not_pulled_PP,0.7,0.6122,1.797,0.7595,1.448,0.4762,2.31
252,not_pulled_PP,0.85,0.6513,1.689,0.7991,1.377,0.5098,2.158
252,pulled,0.25,0.7352,1.496,0.8529,1.29,0.5975,1.841
252,pulled,0.4,0.7352,1.496,0.8529,1.29,0.5975,1.841
252,pulled,0.55,0.7352,1.496,0.8529,1.29,0.5975,1.841
252,pulled,0.7,0.7352,1.496,0.8529,1.29,0.5976,1.841
252,pulled,0.85,0.7356,1.495,0.8532,1.289,0.598,1.84
251,not_pulled_EV,0.25,0.2915,3.774,0.403,2.73,0.2193,5.016
251,not_pulled_EV,0.4,0.3415,3.221,0.456,2.412,0.2637,4.171
251,not_pulled_EV,0.55,0.3969,2.772,0.5151,2.135,0.3127,3.518
251,not_pulled_EV,0.7,0.4548,2.419,0.5768,1.907,0.3637,3.024
251,not_pulled_EV,0.85,0.5238,2.1,0.649,1.695,0.4249,2.589
251,not_pulled_PP,0.25,0.3875,2.838,0.5234,2.102,0.279,3.942
251,not_pulled_PP,0.4,0.4777,2.303,0.6179,1.78,0.358,3.073
251,not_pulled_PP,0.55,0.5536,1.987,0.6984,1.575,0.4253,2.587
251,not_pulled_PP,0.7,0.6117,1.798,0.7591,1.449,0.4762,2.31
251,not_pulled_PP,0.85,0.6506,1.691,0.7984,1.378,0.5096,2.159
251,pulled,0.25,0.734,1.499,0.8518,1.291,0.597,1.843
251,pulled,0.4,0.734,1.499,0.8518,1.291,0.597,1.843
251,pulled,0.55,0.734,1.499,0.8518,1.291,0.597,1.843
251,pulled,0.7,0.734,1.499,0.8518,1.291,0.597,1.842
251,pulled,0.85,0.7344,1.498,0.8521,1.291,0.5974,1.841
250,not_pulled_EV,0.25,0.29,3.794,0.4012,2.742,0.2182,5.041
250,not_pulled_EV,0.4,0.3399,3.236,0.4542,2.422,0.2626,4.189
250,not_pulled_EV,0.55,0.3952,2.783,0.5133,2.143,0.3115,3.531
250,not_pulled_EV,0.7,0.4532,2.427,0.5751,1.913,0.3627,3.033
250,not_pulled_EV,0.85,0.5223,2.106,0.6475,1.699,0.424,2.594
250,not_pulled_PP,0.25,0.3866,2.845,0.5225,2.105,0.2786,3.948
250,not_pulled_PP,0.4,0.477,2.306,0.6173,1.782,0.3578,3.074
250,not_pulled_PP,0.55,0.5532,1.988,0.698,1.576,0.4253,2.586
250,not_pulled_PP,0.7,0.6113,1.8,0.7586,1.45,0.4761,2.31
250,not_pulled_PP,0.85,0.65,1.692,0.7978,1.379,0.5093,2.16
250,pulled,0.25,0.7328,1.501,0.8508,1.293,0.5964,1.844
250,pulled,0.4,0.7328,1.501,0.8508,1.293,0.5964,1.844
250,pulled,0.55,0.7328,1.501,0.8508,1.293,0.5964,1.844
250,pulled,0.7,0.7329,1.501,0.8508,1.293,0.5964,1.844
250,pulled,0.85,0.7332,1.5,0.851,1.293,0.5968,1.843
249,not_pulled_EV,0.25,0.2884,3.814,0.3994,2.754,0.2171,5.067
249,not_pulled_EV,0.4,0.3383,3.252,0.4524,2.432,0.2615,4.207
249,not_pulled_EV,0.55,0.3935,2.795,0.5116,2.15,0.3104,3.544
249,not_pulled_EV,0.7,0.4516,2.436,0.5734,1.919,0.3617,3.042
249,not_pulled_EV,0.85,0.5209,2.112,0.646,1.703,0.4231,2.6
249,not_pulled_PP,0.25,0.3858,2.852,0.5215,2.109,0.2782,3.954
249,not_pulled_PP,0.4,0.4764,2.309,0.6167,1.784,0.3576,3.076
249,not_pulled_PP,0.55,0.5528,1.99,0.6975,1.577,0.4253,2.586
249,not_pulled_PP,0.7,0.6108,1.801,0.7581,1.451,0.4761,2.31
249,not_pulled_PP,0.85,0.6493,1.694,0.7972,1.38,0.5091,2.16
249,pulled,0.25,0.7316,1.504,0.8497,1.295,0.5958,1.846
249,pulled,0.4,0.7316,1.504,0.8497,1.295,0.5958,1.846
249,pulled,0.55,0.7316,1.504,0.8497,1.295,0.5958,1.846
249,pulled,0.7,0.7317,1.503,0.8497,1.295,0.5959,1.846
249,pulled,0.85,0.732,1.503,0.85,1.294,0.5962,1.845
248,not_pulled_EV,0.25,0.2869,3.835,0.3977,2.766,0.216,5.093
248,not_pulled_EV,0.4,0.3366,3.268,0.4506,2.441,0.2603,4.226
248,not_pulled_EV,0.55,0.3919,2.807,0.5098,2.158,0.3092,3.557
248,not_pulled_EV,0.7,0.4501,2.444,0.5716,1.924,0.3606,3.05
248,not_pulled_EV,0.85,0.5195,2.117,0.6445,1.707,0.4222,2.605
248,not_pulled_PP,0.25,0.3849,2.858,0.5205,2.113,0.2778,3.96
248,not_pulled_PP,0.4,0.4758,2.312,0.616,1.786,0.3574,3.077
248,not_pulled_PP,0.55,0.5523,1.992,0.6971,1.578,0.4254,2.586
248,not_pulled_PP,0.7,0.6103,1.802,0.7577,1.452,0.4761,2.31
248,not_pulled_PP,0.85,0.6486,1.696,0.7965,1.381,0.5089,2.161
248,pulled,0.25,0.7304,1.506,0.8486,1.296,0.5953,1.848
248,pulled,0.4,0.7304,1.506,0.8486,1.296,0.5953,1.848
248,pulled,0.55,0.7304,1.506,0.8486,1.296,0.5953,1.848
248,pulled,0.7,0.7305,1.506,0.8486,1.296,0.5953,1.848
248,pulled,0.85,0.7308,1.505,0.8489,1.296,0.5956,1.847
247,not_pulled_EV,0.25,0.2853,3.855,0.3959,2.778,0.2149,5.119
247,not_pulled_EV,0.4,0.335,3.284,0.4488,2.451,0.2592,4.244
247,not_pulled_EV,0.55,0.3902,2.819,0.508,2.165,0.3081,3.571
247,not_pulled_EV,0.7,0.4485,2.453,0.5698,1.93,0.3596,3.059
247,not_pulled_EV,0.85,0.5181,2.123,0.643,1.711,0.4214,2.611
247,not_pulled_PP,0.25,0.384,2.865,0.5195,2.117,0.2773,3.966
247,not_pulled_PP,0.4,0.4752,2.315,0.6154,1.788,0.3573,3.079
247,not_pulled_PP,0.55,0.5519,1.993,0.6966,1.579,0.4254,2.586
247,not_pulled_PP,0.7,0.6098,1.804,0.7572,1.453,0.4761,2.31
247,not_pulled_PP,0.85,0.648,1.698,0.7959,1.382,0.5087,2.162
247,pulled,0.25,0.7293,1.508,0.8475,1.298,0.5947,1.85
247,pulled,0.4,0.7293,1.508,0.8475,1.298,0.5947,1.85
247,pulled,0.55,0.7293,1.508,0.8475,1.298,0.5947,1.85
247,pulled,0.7,0.7293,1.508,0.8475,1.298,0.5947,1.85
247,pulled,0.85,0.7297,1.508,0.8478,1.298,0.5951,1.849
246,not_pulled_EV,0.25,0.2838,3.876,0.3942,2.791,0.2138,5.145
246,not_pulled_EV,0.4,0.3333,3.3,0.447,2.461,0.258,4.263
246,not_pulled_EV,0.55,0.3886,2.831,0.5062,2.173,0.3069,3.584
246,not_pulled_EV,0.7,0.4469,2.461,0.5681,1.936,0.3585,3.068
246,not_pulled_EV,0.85,0.5167,2.129,0.6415,1.715,0.4205,2.616
246,not_pulled_PP,0.25,0.3831,2.872,0.5186,2.121,0.2769,3.972
246,not_pulled_PP,0.4,0.4746,2.318,0.6147,1.789,0.3571,3.081
246,not_pulled_PP,0.55,0.5515,1.995,0.6962,1.58,0.4254,2.586
246,not_pulled_PP,0.7,0.6094,1.805,0.7567,1.454,0.4761,2.31
246,not_pulled_PP,0.85,0.6473,1.699,0.7952,1.383,0.5085,2.163
246,pulled,0.25,0.7281,1.511,0.8464,1.3,0.5941,1.851
246,pulled,0.4,0.7281,1.511,0.8464,1.3,0.5941,1.851
246,pulled,0.55,0.7281,1.511,0.8464,1.3,0.5941,1.851
246,pulled,0.7,0.7281,1.511,0.8464,1.3,0.5941,1.851
246,pulled,0.85,0.7285,1.51,0.8467,1.299,0.5945,1.85
245,not_pulled_EV,0.25,0.2822,3.898,0.3924,2.803,0.2127,5.172
245,not_pulled_EV,0.4,0.3317,3.316,0.4451,2.471,0.2569,4.282
245,not_pulled_EV,0.55,0.3869,2.843,0.5044,2.181,0.3057,3.598
245,not_pulled_EV,0.7,0.4454,2.47,0.5664,1.942,0.3575,3.077
245,not_pulled_EV,0.85,0.5153,2.135,0.6401,1.719,0.4196,2.622
245,not_pulled_PP,0.25,0.3822,2.878,0.5176,2.125,0.2765,3.978
245,not_pulled_PP,0.4,0.474,2.321,0.614,1.791,0.3569,3.082
245,not_pulled_PP,0.55,0.5511,1.996,0.6958,1.581,0.4254,2.585
245,not_pulled_PP,0.7,0.6089,1.807,0.7562,1.455,0.4761,2.311
245,not_pulled_PP,0.85,0.6467,1.701,0.7945,1.384,0.5083,2.164
245,pulled,0.25,0.7269,1.513,0.8453,1.301,0.5936,1.853
245,pulled,0.4,0.7269,1.513,0.8453,1.301,0.5936,1.853
245,pulled,0.55,0.7269,1.513,0.8453,1.301,0.5936,1.853
245,pulled,0.7,0.727,1.513,0.8453,1.301,0.5936,1.853
245,pulled,0.85,0.7273,1.512,0.8456,1.301,0.5939,1.852
244,not_pulled_EV,0.25,0.2807,3.919,0.3906,2.816,0.2116,5.198
244,not_pulled_EV,0.4,0.3301,3.333,0.4433,2.481,0.2558,4.301
244,not_pulled_EV,0.55,0.3852,2.855,0.5026,2.188,0.3046,3.612
244,not_pulled_EV,0.7,0.4438,2.479,0.5646,1.948,0.3565,3.086
244,not_pulled_EV,0.85,0.5139,2.141,0.6386,1.723,0.4187,2.627
244,not_pulled_PP,0.25,0.3813,2.885,0.5166,2.129,0.2761,3.984
244,not_pulled_PP,0.4,0.4734,2.324,0.6134,1.793,0.3567,3.084
244,not_pulled_PP,0.55,0.5506,1.998,0.6953,1.582,0.4255,2.585
244,not_pulled_PP,0.7,0.6084,1.808,0.7558,1.455,0.4761,2.311
244,not_pulled_PP,0.85,0.646,1.703,0.7939,1.386,0.5081,2.165
244,pulled,0.25,0.7257,1.516,0.8442,1.303,0.593,1.855
244,pulled,0.4,0.7257,1.516,0.8442,1.303,0.593,1.855
244,pulled,0.55,0.7257,1.516,0.8442,1.303,0.593,1.855
244,pulled,0.7,0.7258,1.516,0.8442,1.303,0.593,1.855
244,pulled,0.85,0.7261,1.515,0.8445,1.303,0.5933,1.854
243,not_pulled_EV,0.25,0.2791,3.941,0.3889,2.829,0.2105,5.226
243,not_pulled_EV,0.4,0.3284,3.349,0.4415,2.491,0.2546,4.32
243,not_pulled_EV,0.55,0.3836,2.868,0.5009,2.196,0.3034,3.626
243,not_pulled_EV,0.7,0.4422,2.488,0.5628,1.954,0.3554,3.095
243,not_pulled_EV,0.85,0.5124,2.147,0.6371,1.727,0.4178,2.633
243,not_pulled_PP,0.25,0.3804,2.892,0.5156,2.133,0.2757,3.99
243,not_pulled_PP,0.4,0.4728,2.326,0.6128,1.795,0.3565,3.085
243,not_pulled_PP,0.55,0.5502,1.999,0.6949,1.583,0.4255,2.585
243,not_pulled_PP,0.7,0.6079,1.809,0.7553,1.456,0.476,2.311
243,not_pulled_PP,0.85,0.6454,1.704,0.7933,1.387,0.5079,2.166
243,pulled,0.25,0.7245,1.518,0.8431,1.305,0.5924,1.857
243,pulled,0.4,0.7245,1.518,0.8431,1.305,0.5924,1.857
243,pulled,0.55,0.7245,1.518,0.8431,1.305,0.5924,1.857
243,pulled,0.7,0.7246,1.518,0.8431,1.305,0.5924,1.857
243,pulled,0.85,0.7249,1.517,0.8434,1.304,0.5927,1.856
242,not_pulled_EV,0.25,0.2776,3.963,0.3871,2.841,0.2094,5.253
242,not_pulled_EV,0.4,0.3268,3.366,0.4397,2.502,0.2535,4.34
242,not_pulled_EV,0.55,0.3819,2.88,0.4991,2.204,0.3022,3.64
242,not_pulled_EV,0.7,0.4406,2.496,0.5611,1.96,0.3544,3.104
242,not_pulled_EV,0.85,0.511,2.153,0.6356,1.731,0.417,2.638
242,not_pulled_PP,0.25,0.3795,2.899,0.5147,2.137,0.2752,3.997
242,not_pulled_PP,0.4,0.4722,2.329,0.6121,1.797,0.3564,3.087
242,not_pulled_PP,0.55,0.5498,2.001,0.6945,1.584,0.4255,2.585
242,not_pulled_PP,0.7,0.6075,1.811,0.7548,1.457,0.476,2.311
242,not_pulled_PP,0.85,0.6447,1.706,0.7926,1.388,0.5077,2.167
242,pulled,0.25,0.7234,1.521,0.842,1.306,0.5918,1.859
242,pulled,0.4,0.7234,1.521,0.842,1.306,0.5918,1.859
242,pulled,0.55,0.7234,1.521,0.842,1.306,0.5918,1.859
242,pulled,0.7,0.7234,1.52,0.842,1.306,0.5918,1.859
242,pulled,0.85,0.7238,1.52,0.8423,1.306,0.5922,1.858
241,not_pulled_EV,0.25,0.276,3.985,0.3854,2.854,0.2083,5.281
241,not_pulled_EV,0.4,0.3251,3.383,0.4379,2.512,0.2523,4.359
241,not_pulled_EV,0.55,0.3803,2.893,0.4973,2.212,0.3011,3.654
241,not_pulled_EV,0.7,0.4391,2.505,0.5594,1.967,0.3533,3.113
241,not_pulled_EV,0.85,0.5096,2.158,0.6341,1.735,0.4161,2.644
241,not_pulled_PP,0.25,0.3786,2.905,0.5137,2.141,0.2748,4.003
241,not_pulled_PP,0.4,0.4716,2.332,0.6115,1.799,0.3562,3.088
241,not_pulled_PP,0.55,0.5493,2.002,0.694,1.585,0.4256,2.585
241,not_pulled_PP,0.7,0.607,1.812,0.7544,1.458,0.476,2.311
241,not_pulled_PP,0.85,0.6441,1.708,0.792,1.389,0.5075,2.167
241,pulled,0.25,0.7222,1.523,0.8409,1.308,0.5913,1.86
