R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
459,not_pulled_PP,0.55,0.6062,1.815,0.7244,1.519,0.444,2.478
459,not_pulled_PP,0.7,0.6593,1.668,0.7751,1.419,0.4951,2.222
459,not_pulled_PP,0.85,0.7073,1.555,0.8192,1.343,0.5424,2.028
459,pulled,0.25,0.9478,1.161,0.9813,1.121,0.7933,1.387
459,pulled,0.4,0.9478,1.161,0.9813,1.121,0.7933,1.387
459,pulled,0.55,0.9478,1.161,0.9813,1.121,0.7933,1.387
459,pulled,0.7,0.9478,1.161,0.9813,1.121,0.7933,1.387
459,pulled,0.85,0.9479,1.161,0.9814,1.121,0.7934,1.386
458,not_pulled_EV,0.25,0.4927,2.233,0.6067,1.813,0.3532,3.114
458,not_pulled_EV,0.4,0.5504,1.999,0.6618,1.662,0.408,2.696
458,not_pulled_EV,0.55,0.6086,1.807,0.7159,1.537,0.4629,2.376
458,not_pulled_EV,0.7,0.6619,1.662,0.7671,1.434,0.5148,2.137
458,not_pulled_EV,0.85,0.7113,1.547,0.8125,1.354,0.5629,1.954
458,not_pulled_PP,0.25,0.4867,2.26,0.6124,1.796,0.3311,3.323
458,not_pulled_PP,0.4,0.5471,2.011,0.6697,1.643,0.3888,2.829
458,not_pulled_PP,0.55,0.6058,1.816,0.7239,1.52,0.4437,2.479
458,not_pulled_PP,0.7,0.6589,1.669,0.7747,1.42,0.495,2.222
458,not_pulled_PP,0.85,0.7069,1.556,0.8188,1.343,0.5423,2.028
458,pulled,0.25,0.9475,1.161,0.9811,1.121,0.7931,1.387
458,pulled,0.4,0.9475,1.161,0.9811,1.121,0.7931,1.387
458,pulled,0.55,0.9475,1.161,0.9811,1.121,0.7931,1.387
458,pulled,0.7,0.9475,1.161,0.9811,1.121,0.7931,1.387
458,pulled,0.85,0.9476,1.161,0.9812,1.121,0.7932,1.387
457,not_pulled_EV,0.25,0.492,2.236,0.606,1.815,0.3529,3.117
457,not_pulled_EV,0.4,0.5499,2.001,0.6612,1.664,0.4078,2.697
457,not_pulled_EV,0.55,0.6081,1.809,0.7153,1.538,0.4627,2.377
457,not_pulled_EV,0.7,0.6616,1.663,0.7667,1.435,0.5147,2.137
457,not_pulled_EV,0.85,0.7109,1.547,0.8121,1.355,0.5628,1.954
457,not_pulled_PP,0.25,0.4862,2.262,0.6119,1.798,0.3308,3.325
457,not_pulled_PP,0.4,0.5466,2.012,0.6692,1.644,0.3886,2.831
457,not_pulled_PP,0.55,0.6053,1.817,0.7233,1.521,0.4435,2.48
457,not_pulled_PP,0.7,0.6585,1.67,0.7743,1.421,0.4949,2.223
457,not_pulled_PP,0.85,0.7066,1.557,0.8184,1.344,0.5423,2.028
457,pulled,0.25,0.9473,1.161,0.981,1.121,0.793,1.387
457,pulled,0.4,0.9473,1.161,0.981,1.121,0.793,1.387
457,pulled,0.55,0.9473,1.161,0.981,1.121,0.793,1.387
457,pulled,0.7,0.9473,1.161,0.981,1.121,0.793,1.387
457,pulled,0.85,0.9474,1.161,0.9811,1.121,0.7931,1.387
456,not_pulled_EV,0.25,0.4914,2.238,0.6052,1.818,0.3526,3.12
456,not_pulled_EV,0.4,0.5493,2.002,0.6605,1.665,0.4076,2.699
456,not_pulled_EV,0.55,0.6076,1.81,0.7147,1.539,0.4626,2.378
456,not_pulled_EV,0.7,0.6612,1.664,0.7663,1.436,0.5147,2.137
456,not_pulled_EV,0.85,0.7105,1.548,0.8116,1.355,0.5628,1.955
456,not_pulled_PP,0.25,0.4857,2.265,0.6113,1.799,0.3306,3.327
456,not_pulled_PP,0.4,0.5462,2.014,0.6687,1.645,0.3884,2.832
456,not_pulled_PP,0.55,0.6048,1.819,0.7228,1.522,0.4433,2.482
456,not_pulled_PP,0.7,0.6582,1.671,0.7739,1.421,0.4947,2.223
456,not_pulled_PP,0.85,0.7063,1.558,0.8181,1.345,0.5422,2.029
456,pulled,0.25,0.9471,1.161,0.9809,1.121,0.7929,1.387
456,pulled,0.4,0.9471,1.161,0.9809,1.121,0.7929,1.387
456,pulled,0.55,0.9471,1.161,0.9809,1.121,0.7929,1.387
456,pulled,0.7,0.9471,1.161,0.9809,1.121,0.7929,1.387
456,pulled,0.85,0.9472,1.161,0.981,1.121,0.793,1.387
455,not_pulled_EV,0.25,0.4908,2.241,0.6045,1.82,0.3523,3.122
455,not_pulled_EV,0.4,0.5488,2.004,0.6599,1.667,0.4074,2.7
455,not_pulled_EV,0.55,0.6071,1.812,0.7141,1.54,0.4624,2.379
455,not_pulled_EV,0.7,0.6608,1.665,0.7658,1.436,0.5146,2.138
455,not_pulled_EV,0.85,0.7101,1.549,0.8112,1.356,0.5627,1.955
455,not_pulled_PP,0.25,0.4853,2.267,0.6108,1.801,0.3304,3.329
455,not_pulled_PP,0.4,0.5457,2.016,0.6682,1.646,0.3882,2.834
455,not_pulled_PP,0.55,0.6043,1.82,0.7223,1.523,0.443,2.483
455,not_pulled_PP,0.7,0.6578,1.672,0.7735,1.422,0.4946,2.224
455,not_pulled_PP,0.85,0.7059,1.558,0.8177,1.345,0.5421,2.029
455,pulled,0.25,0.9468,1.162,0.9807,1.122,0.7927,1.388
455,pulled,0.4,0.9468,1.162,0.9807,1.122,0.7927,1.388
455,pulled,0.55,0.9468,1.162,0.9807,1.122,0.7927,1.388
455,pulled,0.7,0.9468,1.162,0.9807,1.122,0.7927,1.388
455,pulled,0.85,0.9469,1.162,0.9808,1.122,0.7929,1.387
454,not_pulled_EV,0.25,0.4902,2.244,0.6037,1.822,0.352,3.125
454,not_pulled_EV,0.4,0.5483,2.006,0.6592,1.669,0.4072,2.702
454,not_pulled_EV,0.55,0.6066,1.813,0.7135,1.542,0.4622,2.38
454,not_pulled_EV,0.7,0.6604,1.666,0.7654,1.437,0.5145,2.138
454,not_pulled_EV,0.85,0.7098,1.55,0.8107,1.357,0.5627,1.955
454,not_pulled_PP,0.25,0.4848,2.269,0.6102,1.803,0.3302,3.332
454,not_pulled_PP,0.4,0.5453,2.017,0.6676,1.648,0.388,2.835
454,not_pulled_PP,0.55,0.6038,1.822,0.7218,1.524,0.4428,2.484
454,not_pulled_PP,0.7,0.6574,1.673,0.7731,1.423,0.4945,2.224
454,not_pulled_PP,0.85,0.7056,1.559,0.8173,1.346,0.5421,2.029
454,pulled,0.25,0.9466,1.162,0.9806,1.122,0.7926,1.388
454,pulled,0.4,0.9466,1.162,0.9806,1.122,0.7926,1.388
454,pulled,0.55,0.9466,1.162,0.9806,1.122,0.7926,1.388
454,pulled,0.7,0.9466,1.162,0.9806,1.122,0.7926,1.388
454,pulled,0.85,0.9467,1.162,0.9807,1.122,0.7927,1.388
453,not_pulled_EV,0.25,0.4896,2.247,0.603,1.824,0.3517,3.128
453,not_pulled_EV,0.4,0.5478,2.008,0.6586,1.67,0.407,2.703
453,not_pulled_EV,0.55,0.6061,1.815,0.7129,1.543,0.462,2.381
453,not_pulled_EV,0.7,0.66,1.667,0.765,1.438,0.5145,2.138
453,not_pulled_EV,0.85,0.7094,1.551,0.8103,1.358,0.5626,1.955
453,not_pulled_PP,0.25,0.4843,2.271,0.6097,1.804,0.33,3.334
453,not_pulled_PP,0.4,0.5448,2.019,0.6671,1.649,0.3878,2.837
453,not_pulled_PP,0.55,0.6034,1.823,0.7213,1.525,0.4426,2.486
453,not_pulled_PP,0.7,0.657,1.674,0.7727,1.424,0.4944,2.225
453,not_pulled_PP,0.85,0.7053,1.56,0.8169,1.347,0.542,2.03
453,pulled,0.25,0.9464,1.162,0.9805,1.122,0.7925,1.388
453,pulled,0.4,0.9464,1.162,0.9805,1.122,0.7925,1.388
453,pulled,0.55,0.9464,1.162,0.9805,1.122,0.7925,1.388
453,pulled,0.7,0.9464,1.162,0.9805,1.122,0.7925,1.388
453,pulled,0.85,0.9465,1.162,0.9806,1.122,0.7926,1.388
452,not_pulled_EV,0.25,0.4889,2.25,0.6022,1.827,0.3514,3.13
452,not_pulled_EV,0.4,0.5473,2.01,0.6579,1.672,0.4068,2.704
452,not_pulled_EV,0.55,0.6056,1.817,0.7123,1.544,0.4618,2.382
452,not_pulled_EV,0.7,0.6597,1.668,0.7645,1.439,0.5144,2.138
452,not_pulled_EV,0.85,0.709,1.551,0.8098,1.358,0.5626,1.955
452,not_pulled_PP,0.25,0.4838,2.274,0.6091,1.806,0.3297,3.336
452,not_pulled_PP,0.4,0.5444,2.021,0.6666,1.65,0.3876,2.838
452,not_pulled_PP,0.55,0.6029,1.825,0.7207,1.526,0.4423,2.487
452,not_pulled_PP,0.7,0.6566,1.675,0.7723,1.424,0.4943,2.225
452,not_pulled_PP,0.85,0.7049,1.56,0.8165,1.347,0.5419,2.03
452,pulled,0.25,0.9461,1.163,0.9803,1.122,0.7924,1.388
452,pulled,0.4,0.9461,1.163,0.9803,1.122,0.7924,1.388
452,pulled,0.55,0.9461,1.163,0.9803,1.122,0.7924,1.388
452,pulled,0.7,0.9461,1.163,0.9803,1.122,0.7924,1.388
452,pulled,0.85,0.9462,1.163,0.9804,1.122,0.7925,1.388
451,not_pulled_EV,0.25,0.4883,2.253,0.6015,1.829,0.3511,3.133
451,not_pulled_EV,0.4,0.5468,2.012,0.6573,1.674,0.4066,2.706
451,not_pulled_EV,0.55,0.6051,1.818,0.7117,1.545,0.4616,2.383
451,not_pulled_EV,0.7,0.6593,1.668,0.7641,1.44,0.5144,2.139
451,not_pulled_EV,0.85,0.7087,1.552,0.8094,1.359,0.5625,1.955
451,not_pulled_PP,0.25,0.4833,2.276,0.6086,1.807,0.3295,3.338
451,not_pulled_PP,0.4,0.5439,2.022,0.6661,1.651,0.3874,2.84
451,not_pulled_PP,0.55,0.6024,1.826,0.7202,1.527,0.4421,2.488
451,not_pulled_PP,0.7,0.6562,1.676,0.7719,1.425,0.4942,2.226
451,not_pulled_PP,0.85,0.7046,1.561,0.8161,1.348,0.5418,2.03
451,pulled,0.25,0.9459,1.163,0.9802,1.122,0.7922,1.388
451,pulled,0.4,0.9459,1.163,0.9802,1.122,0.7922,1.388
451,pulled,0.55,0.9459,1.163,0.9802,1.122,0.7922,1.388
451,pulled,0.7,0.9459,1.163,0.9802,1.122,0.7922,1.388
451,pulled,0.85,0.946,1.163,0.9803,1.122,0.7923,1.388
450,not_pulled_EV,0.25,0.4877,2.255,0.6008,1.831,0.3508,3.136
450,not_pulled_EV,0.4,0.5463,2.014,0.6566,1.675,0.4063,2.707
450,not_pulled_EV,0.55,0.6046,1.82,0.7111,1.547,0.4615,2.384
450,not_pulled_EV,0.7,0.6589,1.669,0.7636,1.44,0.5143,2.139
450,not_pulled_EV,0.85,0.7083,1.553,0.809,1.36,0.5625,1.956
450,not_pulled_PP,0.25,0.4828,2.278,0.608,1.809,0.3293,3.34
450,not_pulled_PP,0.4,0.5434,2.024,0.6656,1.653,0.3871,2.841
450,not_pulled_PP,0.55,0.6019,1.827,0.7197,1.528,0.4418,2.49
450,not_pulled_PP,0.7,0.6559,1.677,0.7714,1.426,0.494,2.226
450,not_pulled_PP,0.85,0.7043,1.562,0.8157,1.348,0.5417,2.03
450,pulled,0.25,0.9456,1.163,0.9801,1.122,0.7921,1.389
450,pulled,0.4,0.9456,1.163,0.9801,1.122,0.7921,1.389
450,pulled,0.55,0.9456,1.163,0.9801,1.122,0.7921,1.389
450,pulled,0.7,0.9456,1.163,0.9801,1.122,0.7921,1.389
450,pulled,0.85,0.9458,1.163,0.9802,1.122,0.7922,1.389
449,not_pulled_EV,0.25,0.4871,2.258,0.6,1.833,0.3505,3.138
449,not_pulled_EV,0.4,0.5457,2.016,0.656,1.677,0.4061,2.708
449,not_pulled_EV,0.55,0.604,1.821,0.7106,1.548,0.4613,2.385
449,not_pulled_EV,0.7,0.6585,1.67,0.7632,1.441,0.5142,2.139
449,not_pulled_EV,0.85,0.7079,1.554,0.8085,1.361,0.5625,1.956
449,not_pulled_PP,0.25,0.4823,2.281,0.6075,1.811,0.3291,3.343
449,not_pulled_PP,0.4,0.543,2.026,0.6651,1.654,0.3869,2.843
449,not_pulled_PP,0.55,0.6015,1.829,0.7192,1.53,0.4416,2.491
449,not_pulled_PP,0.7,0.6555,1.678,0.771,1.427,0.4939,2.227
449,not_pulled_PP,0.85,0.7039,1.563,0.8154,1.349,0.5417,2.031
449,pulled,0.25,0.9454,1.164,0.9799,1.123,0.792,1.389
449,pulled,0.4,0.9454,1.164,0.9799,1.123,0.792,1.389
449,pulled,0.55,0.9454,1.164,0.9799,1.123,0.792,1.389
449,pulled,0.7,0.9454,1.164,0.9799,1.123,0.792,1.389
449,pulled,0.85,0.9455,1.163,0.98,1.122,0.7921,1.389
448,not_pulled_EV,0.25,0.4865,2.261,0.5993,1.836,0.3502,3.141
448,not_pulled_EV,0.4,0.5452,2.018,0.6554,1.678,0.4059,2.71
448,not_pulled_EV,0.55,0.6035,1.823,0.71,1.549,0.4611,2.386
448,not_pulled_EV,0.7,0.6581,1.671,0.7628,1.442,0.5142,2.139
448,not_pulled_EV,0.85,0.7076,1.555,0.8081,1.361,0.5624,1.956
448,not_pulled_PP,0.25,0.4818,2.283,0.607,1.812,0.3289,3.345
448,not_pulled_PP,0.4,0.5425,2.028,0.6646,1.655,0.3867,2.844
448,not_pulled_PP,0.55,0.601,1.83,0.7187,1.531,0.4414,2.492
448,not_pulled_PP,0.7,0.6551,1.679,0.7706,1.427,0.4938,2.228
448,not_pulled_PP,0.85,0.7036,1.563,0.815,1.35,0.5416,2.031
448,pulled,0.25,0.9452,1.164,0.9798,1.123,0.7918,1.389
448,pulled,0.4,0.9452,1.164,0.9798,1.123,0.7918,1.389
448,pulled,0.55,0.9452,1.164,0.9798,1.123,0.7918,1.389
448,pulled,0.7,0.9452,1.164,0.9798,1.123,0.7918,1.389
448,pulled,0.85,0.9453,1.164,0.9799,1.123,0.7919,1.389
447,not_pulled_EV,0.25,0.4858,2.264,0.5985,1.838,0.3499,3.144
447,not_pulled_EV,0.4,0.5447,2.019,0.6547,1.68,0.4057,2.711
447,not_pulled_EV,0.55,0.603,1.824,0.7094,1.551,0.4609,2.387
447,not_pulled_EV,0.7,0.6578,1.672,0.7623,1.443,0.5141,2.14
447,not_pulled_EV,0.85,0.7072,1.555,0.8076,1.362,0.5624,1.956
447,not_pulled_PP,0.25,0.4813,2.285,0.6064,1.814,0.3286,3.347
447,not_pulled_PP,0.4,0.5421,2.029,0.6641,1.656,0.3865,2.846
447,not_pulled_PP,0.55,0.6005,1.832,0.7181,1.532,0.4411,2.494
447,not_pulled_PP,0.7,0.6547,1.68,0.7702,1.428,0.4937,2.228
447,not_pulled_PP,0.85,0.7032,1.564,0.8146,1.35,0.5415,2.031
447,pulled,0.25,0.9449,1.164,0.9796,1.123,0.7917,1.389
447,pulled,0.4,0.9449,1.164,0.9796,1.123,0.7917,1.389
447,pulled,0.55,0.9449,1.164,0.9796,1.123,0.7917,1.389
447,pulled,0.7,0.9449,1.164,0.9796,1.123,0.7917,1.389
447,pulled,0.85,0.945,1.164,0.9797,1.123,0.7918,1.389
446,not_pulled_EV,0.25,0.4852,2.267,0.5978,1.84,0.3496,3.146
446,not_pulled_EV,0.4,0.5442,2.021,0.6541,1.682,0.4055,2.712
446,not_pulled_EV,0.55,0.6025,1.826,0.7088,1.552,0.4607,2.388
446,not_pulled_EV,0.7,0.6574,1.673,0.7619,1.444,0.5141,2.14
446,not_pulled_EV,0.85,0.7068,1.556,0.8072,1.363,0.5623,1.956
446,not_pulled_PP,0.25,0.4808,2.288,0.6059,1.816,0.3284,3.349
446,not_pulled_PP,0.4,0.5416,2.031,0.6636,1.658,0.3863,2.847
446,not_pulled_PP,0.55,0.6,1.833,0.7176,1.533,0.4409,2.495
446,not_pulled_PP,0.7,0.6543,1.681,0.7698,1.429,0.4936,2.229
446,not_pulled_PP,0.85,0.7029,1.565,0.8142,1.351,0.5414,2.032
446,pulled,0.25,0.9447,1.164,0.9795,1.123,0.7916,1.39
446,pulled,0.4,0.9447,1.164,0.9795,1.123,0.7916,1.39
446,pulled,0.55,0.9447,1.164,0.9795,1.123,0.7916,1.39
446,pulled,0.7,0.9447,1.164,0.9795,1.123,0.7916,1.39
446,pulled,0.85,0.9448,1.164,0.9796,1.123,0.7917,1.389
445,not_pulled_EV,0.25,0.4846,2.27,0.597,1.842,0.3493,3.149
445,not_pulled_EV,0.4,0.5437,2.023,0.6534,1.683,0.4053,2.714
445,not_pulled_EV,0.55,0.602,1.827,0.7082,1.553,0.4605,2.389
445,not_pulled_EV,0.7,0.657,1.674,0.7615,1.445,0.514,2.14
445,not_pulled_EV,0.85,0.7065,1.557,0.8067,1.364,0.5623,1.956
445,not_pulled_PP,0.25,0.4803,2.29,0.6053,1.817,0.3282,3.352
445,not_pulled_PP,0.4,0.5412,2.033,0.663,1.659,0.3861,2.849
445,not_pulled_PP,0.55,0.5996,1.835,0.7171,1.534,0.4407,2.496
445,not_pulled_PP,0.7,0.6539,1.682,0.7694,1.43,0.4935,2.229
445,not_pulled_PP,0.85,0.7026,1.566,0.8138,1.352,0.5414,2.032
445,pulled,0.25,0.9445,1.165,0.9794,1.123,0.7914,1.39
445,pulled,0.4,0.9445,1.165,0.9794,1.123,0.7914,1.39
445,pulled,0.55,0.9445,1.165,0.9794,1.123,0.7914,1.39
445,pulled,0.7,0.9445,1.165,0.9794,1.123,0.7914,1.39
445,pulled,0.85,0.9446,1.165,0.9795,1.123,0.7915,1.39
444,not_pulled_EV,0.25,0.484,2.273,0.5963,1.845,0.349,3.152
444,not_pulled_EV,0.4,0.5432,2.025,0.6528,1.685,0.4051,2.715
444,not_pulled_EV,0.55,0.6015,1.829,0.7076,1.555,0.4603,2.39
444,not_pulled_EV,0.7,0.6566,1.675,0.761,1.445,0.5139,2.14
444,not_pulled_EV,0.85,0.7061,1.558,0.8063,1.364,0.5622,1.957
444,not_pulled_PP,0.25,0.4799,2.292,0.6048,1.819,0.328,3.354
444,not_pulled_PP,0.4,0.5407,2.034,0.6625,1.66,0.3859,2.85
444,not_pulled_PP,0.55,0.5991,1.836,0.7166,1.535,0.4404,2.498
444,not_pulled_PP,0.7,0.6535,1.683,0.769,1.43,0.4934,2.23
444,not_pulled_PP,0.85,0.7022,1.566,0.8134,1.352,0.5413,2.032
444,pulled,0.25,0.9442,1.165,0.9792,1.123,0.7913,1.39
444,pulled,0.4,0.9442,1.165,0.9792,1.123,0.7913,1.39
444,pulled,0.55,0.9442,1.165,0.9792,1.123,0.7913,1.39
444,pulled,0.7,0.9442,1.165,0.9792,1.123,0.7913,1.39
444,pulled,0.85,0.9443,1.165,0.9793,1.123,0.7914,1.39
443,not_pulled_EV,0.25,0.4834,2.276,0.5955,1.847,0.3487,3.155
443,not_pulled_EV,0.4,0.5426,2.027,0.6521,1.687,0.4049,2.717
443,not_pulled_EV,0.55,0.601,1.83,0.707,1.556,0.4602,2.39
443,not_pulled_EV,0.7,0.6562,1.676,0.7606,1.446,0.5139,2.141
443,not_pulled_EV,0.85,0.7057,1.559,0.8058,1.365,0.5622,1.957
443,not_pulled_PP,0.25,0.4794,2.295,0.6042,1.82,0.3278,3.356
443,not_pulled_PP,0.4,0.5403,2.036,0.662,1.662,0.3857,2.852
443,not_pulled_PP,0.55,0.5986,1.838,0.7161,1.536,0.4402,2.499
443,not_pulled_PP,0.7,0.6532,1.684,0.7686,1.431,0.4932,2.23
443,not_pulled_PP,0.85,0.7019,1.567,0.8131,1.353,0.5412,2.032
443,pulled,0.25,0.944,1.165,0.9791,1.123,0.7912,1.39
443,pulled,0.4,0.944,1.165,0.9791,1.123,0.7912,1.39
443,pulled,0.55,0.944,1.165,0.9791,1.123,0.7912,1.39
443,pulled,0.7,0.944,1.165,0.9791,1.123,0.7912,1.39
443,pulled,0.85,0.9441,1.165,0.9792,1.123,0.7913,1.39
442,not_pulled_EV,0.25,0.4827,2.279,0.5948,1.849,0.3484,3.157
442,not_pulled_EV,0.4,0.5421,2.029,0.6515,1.688,0.4047,2.718
442,not_pulled_EV,0.55,0.6005,1.832,0.7064,1.557,0.46,2.391
442,not_pulled_EV,0.7,0.6559,1.677,0.7602,1.447,0.5138,2.141
442,not_pulled_EV,0.85,0.7053,1.56,0.8054,1.366,0.5621,1.957
442,not_pulled_PP,0.25,0.4789,2.297,0.6037,1.822,0.3275,3.358
442,not_pulled_PP,0.4,0.5398,2.038,0.6615,1.663,0.3855,2.853
442,not_pulled_PP,0.55,0.5981,1.839,0.7155,1.537,0.44,2.5
442,not_pulled_PP,0.7,0.6528,1.685,0.7682,1.432,0.4931,2.231
442,not_pulled_PP,0.85,0.7016,1.568,0.8127,1.354,0.5412,2.033
442,pulled,0.25,0.9438,1.166,0.979,1.124,0.7911,1.391
442,pulled,0.4,0.9438,1.166,0.979,1.124,0.7911,1.391
442,pulled,0.55,0.9438,1.166,0.979,1.124,0.7911,1.391
442,pulled,0.7,0.9438,1.166,0.979,1.124,0.7911,1.391
442,pulled,0.85,0.9439,1.165,0.9791,1.124,0.7912,1.39
441,not_pulled_EV,0.25,0.4821,2.282,0.594,1.852,0.3481,3.16
441,not_pulled_EV,0.4,0.5416,2.031,0.6508,1.69,0.4045,2.719
441,not_pulled_EV,0.55,0.6,1.833,0.7058,1.559,0.4598,2.392
441,not_pulled_EV,0.7,0.6555,1.678,0.7597,1.448,0.5138,2.141
441,not_pulled_EV,0.85,0.705,1.56,0.8049,1.367,0.5621,1.957
441,not_pulled_PP,0.25,0.4784,2.299,0.6031,1.824,0.3273,3.361
441,not_pulled_PP,0.4,0.5394,2.039,0.661,1.664,0.3853,2.855
441,not_pulled_PP,0.55,0.5977,1.84,0.715,1.538,0.4397,2.502
441,not_pulled_PP,0.7,0.6524,1.686,0.7678,1.433,0.493,2.231
441,not_pulled_PP,0.85,0.7012,1.569,0.8123,1.354,0.5411,2.033
441,pulled,0.25,0.9435,1.166,0.9788,1.124,0.7909,1.391
441,pulled,0.4,0.9435,1.166,0.9788,1.124,0.7909,1.391
441,pulled,0.55,0.9435,1.166,0.9788,1.124,0.7909,1.391
441,pulled,0.7,0.9435,1.166,0.9788,1.124,0.7909,1.391
441,pulled,0.85,0.9436,1.166,0.9789,1.124,0.791,1.391
440,not_pulled_EV,0.25,0.4815,2.285,0.5933,1.854,0.3478,3.163
440,not_pulled_EV,0.4,0.5411,2.033,0.6502,1.692,0.4043,2.721
440,not_pulled_EV,0.55,0.5995,1.835,0.7052,1.56,0.4596,2.393
440,not_pulled_EV,0.7,0.6551,1.679,0.7593,1.449,0.5137,2.141
440,not_pulled_EV,0.85,0.7046,1.561,0.8045,1.367,0.562,1.957
440,not_pulled_PP,0.25,0.4779,2.302,0.6026,1.825,0.3271,3.363
440,not_pulled_PP,0.4,0.5389,2.041,0.6605,1.665,0.3851,2.856
440,not_pulled_PP,0.55,0.5972,1.842,0.7145,1.54,0.4395,2.503
440,not_pulled_PP,0.7,0.652,1.687,0.7674,1.433,0.4929,2.232
440,not_pulled_PP,0.85,0.7009,1.569,0.8119,1.355,0.541,2.033
440,pulled,0.25,0.9433,1.166,0.9787,1.124,0.7908,1.391
440,pulled,0.4,0.9433,1.166,0.9787,1.124,0.7908,1.391
440,pulled,0.55,0.9433,1.166,0.9787,1.124,0.7908,1.391
440,pulled,0.7,0.9433,1.166,0.9787,1.124,0.7908,1.391
440,pulled,0.85,0.9434,1.166,0.9788,1.124,0.7909,1.391
439,not_pulled_EV,0.25,0.4809,2.287,0.5926,1.856,0.3475,3.166
439,not_pulled_EV,0.4,0.5406,2.035,0.6497,1.693,0.404,2.723
439,not_pulled_EV,0.55,0.599,1.836,0.7047,1.561,0.4593,2.395
439,not_pulled_EV,0.7,0.6546,1.681,0.7587,1.45,0.5134,2.143
439,not_pulled_EV,0.85,0.7042,1.562,0.8041,1.368,0.5618,1.958
439,not_pulled_PP,0.25,0.4773,2.305,0.602,1.827,0.3268,3.366
439,not_pulled_PP,0.4,0.5384,2.043,0.66,1.667,0.3849,2.858
439,not_pulled_PP,0.55,0.5967,1.843,0.7141,1.541,0.4393,2.504
439,not_pulled_PP,0.7,0.6515,1.688,0.7669,1.434,0.4926,2.233
439,not_pulled_PP,0.85,0.7005,1.57,0.8115,1.355,0.5407,2.034
439,pulled,0.25,0.943,1.167,0.9785,1.124,0.7906,1.391
439,pulled,0.4,0.943,1.167,0.9785,1.124,0.7906,1.391
439,pulled,0.55,0.943,1.167,0.9785,1.124,0.7906,1.391
439,pulled,0.7,0.943,1.167,0.9785,1.124,0.7906,1.391
439,pulled,0.85,0.9431,1.166,0.9786,1.124,0.7907,1.391
438,not_pulled_EV,0.25,0.4802,2.29,0.592,1.858,0.3471,3.169
438,not_pulled_EV,0.4,0.5401,2.037,0.6491,1.695,0.4038,2.724
438,not_pulled_EV,0.55,0.5984,1.838,0.7042,1.562,0.4591,2.396
438,not_pulled_EV,0.7,0.654,1.682,0.7582,1.451,0.513,2.144
438,not_pulled_EV,0.85,0.7038,1.563,0.8037,1.369,0.5615,1.959
438,not_pulled_PP,0.25,0.4768,2.307,0.6014,1.829,0.3265,3.369
438,not_pulled_PP,0.4,0.538,2.045,0.6595,1.668,0.3846,2.86
438,not_pulled_PP,0.55,0.5962,1.845,0.7136,1.541,0.439,2.506
438,not_pulled_PP,0.7,0.651,1.69,0.7665,1.435,0.4923,2.235
438,not_pulled_PP,0.85,0.7001,1.571,0.8112,1.356,0.5405,2.035
438,pulled,0.25,0.9427,1.167,0.9783,1.124,0.7904,1.392
438,pulled,0.4,0.9427,1.167,0.9783,1.124,0.7904,1.392
438,pulled,0.55,0.9427,1.167,0.9783,1.124,0.7904,1.392
438,pulled,0.7,0.9427,1.167,0.9783,1.124,0.7904,1.392
438,pulled,0.85,0.9428,1.167,0.9784,1.124,0.7905,1.392
437,not_pulled_EV,0.25,0.4796,2.293,0.5913,1.86,0.3468,3.172
437,not_pulled_EV,0.4,0.5396,2.039,0.6486,1.696,0.4035,2.726
437,not_pulled_EV,0.55,0.5979,1.84,0.7037,1.563,0.4588,2.397
437,not_pulled_EV,0.7,0.6535,1.683,0.7576,1.452,0.5127,2.146
437,not_pulled_EV,0.85,0.7033,1.564,0.8033,1.369,0.5613,1.96
437,not_pulled_PP,0.25,0.4762,2.31,0.6008,1.831,0.3262,3.372
437,not_pulled_PP,0.4,0.5375,2.046,0.6591,1.669,0.3844,2.862
437,not_pulled_PP,0.55,0.5957,1.846,0.7132,1.542,0.4388,2.507
437,not_pulled_PP,0.7,0.6505,1.691,0.766,1.436,0.492,2.236
437,not_pulled_PP,0.85,0.6996,1.572,0.8108,1.357,0.5402,2.036
437,pulled,0.25,0.9424,1.167,0.9782,1.125,0.7902,1.392
437,pulled,0.4,0.9424,1.167,0.9782,1.125,0.7902,1.392
437,pulled,0.55,0.9424,1.167,0.9782,1.125,0.7902,1.392
437,pulled,0.7,0.9424,1.167,0.9782,1.125,0.7902,1.392
437,pulled,0.85,0.9425,1.167,0.9782,1.124,0.7903,1.392
436,not_pulled_EV,0.25,0.479,2.296,0.5907,1.862,0.3465,3.175
436,not_pulled_EV,0.4,0.5391,2.041,0.6481,1.697,0.4032,2.728
436,not_pulled_EV,0.55,0.5974,1.841,0.7032,1.564,0.4586,2.399
436,not_pulled_EV,0.7,0.653,1.685,0.7571,1.453,0.5124,2.147
436,not_pulled_EV,0.85,0.7029,1.565,0.8029,1.37,0.5611,1.961
436,not_pulled_PP,0.25,0.4756,2.313,0.6002,1.833,0.3259,3.376
436,not_pulled_PP,0.4,0.5371,2.048,0.6586,1.67,0.3841,2.864
436,not_pulled_PP,0.55,0.5953,1.848,0.7127,1.543,0.4386,2.508
436,not_pulled_PP,0.7,0.6501,1.692,0.7655,1.437,0.4917,2.237
