R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
361,not_pulled_EV,0.7,0.5559,1.979,0.6857,1.604,0.4444,2.475
361,not_pulled_EV,0.85,0.6115,1.799,0.7427,1.481,0.4963,2.216
361,not_pulled_PP,0.25,0.4284,2.568,0.57,1.93,0.303,3.63
361,not_pulled_PP,0.4,0.5032,2.186,0.6454,1.704,0.3725,2.953
361,not_pulled_PP,0.55,0.5684,1.935,0.7083,1.553,0.431,2.552
361,not_pulled_PP,0.7,0.6245,1.761,0.764,1.44,0.4819,2.283
361,not_pulled_PP,0.85,0.673,1.635,0.8122,1.354,0.5276,2.085
361,pulled,0.25,0.822,1.338,0.9154,1.202,0.6809,1.616
361,pulled,0.4,0.822,1.338,0.9154,1.202,0.6809,1.616
361,pulled,0.55,0.822,1.338,0.9154,1.202,0.6809,1.616
361,pulled,0.7,0.822,1.338,0.9154,1.202,0.6809,1.616
361,pulled,0.85,0.822,1.338,0.9154,1.202,0.6809,1.616
360,not_pulled_EV,0.25,0.3829,2.873,0.5052,2.177,0.2837,3.877
360,not_pulled_EV,0.4,0.4422,2.488,0.5676,1.938,0.3395,3.24
360,not_pulled_EV,0.55,0.4998,2.201,0.6269,1.755,0.3932,2.798
360,not_pulled_EV,0.7,0.5553,1.981,0.685,1.606,0.4441,2.477
360,not_pulled_EV,0.85,0.611,1.8,0.7421,1.482,0.4961,2.217
360,not_pulled_PP,0.25,0.4281,2.569,0.5697,1.931,0.303,3.63
360,not_pulled_PP,0.4,0.5032,2.186,0.6453,1.705,0.3727,2.951
360,not_pulled_PP,0.55,0.5685,1.935,0.7083,1.553,0.4313,2.55
360,not_pulled_PP,0.7,0.6247,1.761,0.7641,1.44,0.4822,2.281
360,not_pulled_PP,0.85,0.6732,1.634,0.8123,1.354,0.528,2.083
360,pulled,0.25,0.8215,1.339,0.9151,1.202,0.6805,1.616
360,pulled,0.4,0.8215,1.339,0.9151,1.202,0.6805,1.616
360,pulled,0.55,0.8215,1.339,0.9151,1.202,0.6805,1.616
360,pulled,0.7,0.8215,1.339,0.9151,1.202,0.6805,1.616
360,pulled,0.85,0.8215,1.339,0.9151,1.202,0.6805,1.616
359,not_pulled_EV,0.25,0.3819,2.88,0.5041,2.182,0.2831,3.886
359,not_pulled_EV,0.4,0.4411,2.494,0.5665,1.942,0.3388,3.247
359,not_pulled_EV,0.55,0.4988,2.205,0.6259,1.758,0.3925,2.803
359,not_pulled_EV,0.7,0.5543,1.984,0.684,1.608,0.4434,2.481
359,not_pulled_EV,0.85,0.6102,1.803,0.7413,1.484,0.4955,2.22
359,not_pulled_PP,0.25,0.4272,2.575,0.5687,1.934,0.3024,3.638
359,not_pulled_PP,0.4,0.5023,2.19,0.6444,1.707,0.3721,2.956
359,not_pulled_PP,0.55,0.5676,1.938,0.7075,1.555,0.4308,2.554
359,not_pulled_PP,0.7,0.6239,1.763,0.7633,1.441,0.4817,2.283
359,not_pulled_PP,0.85,0.6725,1.636,0.8117,1.355,0.5276,2.085
359,pulled,0.25,0.821,1.34,0.9148,1.202,0.6802,1.617
359,pulled,0.4,0.821,1.34,0.9148,1.202,0.6802,1.617
359,pulled,0.55,0.821,1.34,0.9148,1.202,0.6802,1.617
359,pulled,0.7,0.821,1.34,0.9148,1.202,0.6802,1.617
359,pulled,0.85,0.821,1.34,0.9148,1.202,0.6802,1.617
358,not_pulled_EV,0.25,0.3809,2.888,0.5031,2.186,0.2824,3.895
358,not_pulled_EV,0.4,0.44,2.5,0.5654,1.946,0.338,3.254
358,not_pulled_EV,0.55,0.4977,2.21,0.6248,1.76,0.3918,2.808
358,not_pulled_EV,0.7,0.5534,1.988,0.683,1.611,0.4428,2.484
358,not_pulled_EV,0.85,0.6093,1.805,0.7404,1.486,0.495,2.222
358,not_pulled_PP,0.25,0.4263,2.58,0.5678,1.937,0.3018,3.645
358,not_pulled_PP,0.4,0.5013,2.194,0.6434,1.71,0.3715,2.961
358,not_pulled_PP,0.55,0.5667,1.941,0.7067,1.557,0.4303,2.557
358,not_pulled_PP,0.7,0.6231,1.765,0.7626,1.443,0.4813,2.286
358,not_pulled_PP,0.85,0.6718,1.637,0.811,1.356,0.5272,2.086
358,pulled,0.25,0.8205,1.341,0.9144,1.203,0.6799,1.618
358,pulled,0.4,0.8205,1.341,0.9144,1.203,0.6799,1.618
358,pulled,0.55,0.8205,1.341,0.9144,1.203,0.6799,1.618
358,pulled,0.7,0.8205,1.341,0.9144,1.203,0.6799,1.618
358,pulled,0.85,0.8205,1.341,0.9144,1.203,0.6799,1.618
357,not_pulled_EV,0.25,0.3799,2.895,0.502,2.191,0.2818,3.904
357,not_pulled_EV,0.4,0.439,2.506,0.5643,1.949,0.3373,3.261
357,not_pulled_EV,0.55,0.4967,2.215,0.6238,1.763,0.3911,2.813
357,not_pulled_EV,0.7,0.5524,1.991,0.682,1.613,0.4421,2.488
357,not_pulled_EV,0.85,0.6085,1.808,0.7396,1.487,0.4944,2.225
357,not_pulled_PP,0.25,0.4254,2.586,0.5668,1.941,0.3012,3.652
357,not_pulled_PP,0.4,0.5004,2.198,0.6425,1.712,0.3709,2.966
357,not_pulled_PP,0.55,0.5659,1.944,0.7059,1.558,0.4297,2.56
357,not_pulled_PP,0.7,0.6223,1.768,0.7618,1.444,0.4808,2.288
357,not_pulled_PP,0.85,0.6711,1.639,0.8104,1.357,0.5268,2.088
357,pulled,0.25,0.82,1.341,0.9141,1.203,0.6796,1.619
357,pulled,0.4,0.82,1.341,0.9141,1.203,0.6796,1.619
357,pulled,0.55,0.82,1.341,0.9141,1.203,0.6796,1.619
357,pulled,0.7,0.82,1.341,0.9141,1.203,0.6796,1.619
357,pulled,0.85,0.82,1.341,0.9141,1.203,0.6796,1.619
356,not_pulled_EV,0.25,0.3789,2.903,0.501,2.196,0.2811,3.913
356,not_pulled_EV,0.4,0.4379,2.512,0.5632,1.953,0.3366,3.268
356,not_pulled_EV,0.55,0.4957,2.219,0.6228,1.766,0.3904,2.818
356,not_pulled_EV,0.7,0.5514,1.995,0.681,1.615,0.4415,2.492
356,not_pulled_EV,0.85,0.6077,1.81,0.7387,1.489,0.4938,2.227
356,not_pulled_PP,0.25,0.4245,2.591,0.5659,1.944,0.3006,3.659
356,not_pulled_PP,0.4,0.4995,2.202,0.6416,1.714,0.3703,2.97
356,not_pulled_PP,0.55,0.565,1.947,0.705,1.56,0.4292,2.563
356,not_pulled_PP,0.7,0.6215,1.77,0.761,1.445,0.4804,2.29
356,not_pulled_PP,0.85,0.6705,1.641,0.8098,1.358,0.5264,2.09
356,pulled,0.25,0.8195,1.342,0.9138,1.204,0.6792,1.619
356,pulled,0.4,0.8195,1.342,0.9138,1.204,0.6792,1.619
356,pulled,0.55,0.8195,1.342,0.9138,1.204,0.6792,1.619
356,pulled,0.7,0.8195,1.342,0.9138,1.204,0.6792,1.619
356,pulled,0.85,0.8195,1.342,0.9138,1.204,0.6793,1.619
355,not_pulled_EV,0.25,0.378,2.91,0.4999,2.2,0.2805,3.922
355,not_pulled_EV,0.4,0.4368,2.518,0.5621,1.957,0.3358,3.276
355,not_pulled_EV,0.55,0.4947,2.224,0.6218,1.769,0.3897,2.823
355,not_pulled_EV,0.7,0.5504,1.998,0.68,1.618,0.4408,2.495
355,not_pulled_EV,0.85,0.6068,1.813,0.7379,1.491,0.4933,2.23
355,not_pulled_PP,0.25,0.4236,2.597,0.5649,1.947,0.3,3.666
355,not_pulled_PP,0.4,0.4986,2.206,0.6407,1.717,0.3697,2.975
355,not_pulled_PP,0.55,0.5641,1.95,0.7042,1.562,0.4287,2.566
355,not_pulled_PP,0.7,0.6207,1.772,0.7602,1.447,0.4799,2.292
355,not_pulled_PP,0.85,0.6698,1.642,0.8091,1.359,0.526,2.091
355,pulled,0.25,0.819,1.343,0.9134,1.204,0.6789,1.62
355,pulled,0.4,0.819,1.343,0.9134,1.204,0.6789,1.62
355,pulled,0.55,0.819,1.343,0.9134,1.204,0.6789,1.62
355,pulled,0.7,0.819,1.343,0.9134,1.204,0.6789,1.62
355,pulled,0.85,0.819,1.343,0.9134,1.204,0.6789,1.62
354,not_pulled_EV,0.25,0.377,2.918,0.4989,2.205,0.2799,3.931
354,not_pulled_EV,0.4,0.4357,2.525,0.561,1.961,0.3351,3.283
354,not_pulled_EV,0.55,0.4936,2.228,0.6207,1.772,0.389,2.828
354,not_pulled_EV,0.7,0.5494,2.002,0.6789,1.62,0.4402,2.499
354,not_pulled_EV,0.85,0.606,1.815,0.737,1.492,0.4927,2.233
354,not_pulled_PP,0.25,0.4227,2.602,0.564,1.95,0.2994,3.674
354,not_pulled_PP,0.4,0.4976,2.21,0.6398,1.719,0.3691,2.98
354,not_pulled_PP,0.55,0.5633,1.953,0.7034,1.564,0.4282,2.569
354,not_pulled_PP,0.7,0.6199,1.774,0.7595,1.448,0.4794,2.294
354,not_pulled_PP,0.85,0.6691,1.644,0.8085,1.361,0.5256,2.093
354,pulled,0.25,0.8185,1.344,0.9131,1.205,0.6786,1.621
354,pulled,0.4,0.8185,1.344,0.9131,1.205,0.6786,1.621
354,pulled,0.55,0.8185,1.344,0.9131,1.205,0.6786,1.621
354,pulled,0.7,0.8185,1.344,0.9131,1.205,0.6786,1.621
354,pulled,0.85,0.8185,1.344,0.9131,1.205,0.6786,1.621
353,not_pulled_EV,0.25,0.376,2.926,0.4978,2.21,0.2792,3.94
353,not_pulled_EV,0.4,0.4346,2.531,0.5599,1.965,0.3344,3.29
353,not_pulled_EV,0.55,0.4926,2.233,0.6197,1.775,0.3883,2.833
353,not_pulled_EV,0.7,0.5485,2.006,0.6779,1.623,0.4395,2.503
353,not_pulled_EV,0.85,0.6052,1.818,0.7362,1.494,0.4921,2.235
353,not_pulled_PP,0.25,0.4218,2.608,0.563,1.954,0.2988,3.681
353,not_pulled_PP,0.4,0.4967,2.215,0.6388,1.722,0.3685,2.985
353,not_pulled_PP,0.55,0.5624,1.956,0.7026,1.566,0.4277,2.572
353,not_pulled_PP,0.7,0.6191,1.777,0.7587,1.45,0.479,2.297
353,not_pulled_PP,0.85,0.6684,1.646,0.8079,1.362,0.5252,2.094
353,pulled,0.25,0.818,1.345,0.9128,1.205,0.6783,1.622
353,pulled,0.4,0.818,1.345,0.9128,1.205,0.6783,1.622
353,pulled,0.55,0.818,1.345,0.9128,1.205,0.6783,1.622
353,pulled,0.7,0.818,1.345,0.9128,1.205,0.6783,1.622
353,pulled,0.85,0.818,1.345,0.9128,1.205,0.6783,1.622
352,not_pulled_EV,0.25,0.375,2.933,0.4968,2.214,0.2786,3.949
352,not_pulled_EV,0.4,0.4336,2.537,0.5588,1.969,0.3336,3.297
352,not_pulled_EV,0.55,0.4916,2.238,0.6187,1.778,0.3876,2.838
352,not_pulled_EV,0.7,0.5475,2.009,0.6769,1.625,0.4389,2.506
352,not_pulled_EV,0.85,0.6043,1.82,0.7353,1.496,0.4916,2.238
352,not_pulled_PP,0.25,0.4209,2.613,0.5621,1.957,0.2982,3.688
352,not_pulled_PP,0.4,0.4958,2.219,0.6379,1.724,0.3679,2.99
352,not_pulled_PP,0.55,0.5615,1.959,0.7018,1.567,0.4271,2.575
352,not_pulled_PP,0.7,0.6183,1.779,0.7579,1.451,0.4785,2.299
352,not_pulled_PP,0.85,0.6677,1.647,0.8072,1.363,0.5248,2.096
352,pulled,0.25,0.8175,1.346,0.9124,1.206,0.678,1.622
352,pulled,0.4,0.8175,1.346,0.9124,1.206,0.678,1.622
352,pulled,0.55,0.8175,1.346,0.9124,1.206,0.678,1.622
352,pulled,0.7,0.8175,1.346,0.9124,1.206,0.678,1.622
352,pulled,0.85,0.8175,1.346,0.9125,1.206,0.678,1.622
351,not_pulled_EV,0.25,0.374,2.941,0.4957,2.219,0.2779,3.958
351,not_pulled_EV,0.4,0.4325,2.543,0.5577,1.973,0.3329,3.304
351,not_pulled_EV,0.55,0.4905,2.242,0.6176,1.781,0.3869,2.843
351,not_pulled_EV,0.7,0.5465,2.013,0.6759,1.627,0.4382,2.51
351,not_pulled_EV,0.85,0.6035,1.823,0.7345,1.498,0.491,2.24
351,not_pulled_PP,0.25,0.42,2.619,0.5611,1.96,0.2976,3.696
351,not_pulled_PP,0.4,0.4949,2.223,0.637,1.727,0.3673,2.994
351,not_pulled_PP,0.55,0.5606,1.962,0.701,1.569,0.4266,2.578
351,not_pulled_PP,0.7,0.6175,1.781,0.7572,1.453,0.4781,2.301
351,not_pulled_PP,0.85,0.667,1.649,0.8066,1.364,0.5244,2.097
351,pulled,0.25,0.817,1.346,0.9121,1.206,0.6777,1.623
351,pulled,0.4,0.817,1.346,0.9121,1.206,0.6777,1.623
351,pulled,0.55,0.817,1.346,0.9121,1.206,0.6777,1.623
351,pulled,0.7,0.817,1.346,0.9121,1.206,0.6777,1.623
351,pulled,0.85,0.817,1.346,0.9121,1.206,0.6777,1.623
350,not_pulled_EV,0.25,0.373,2.949,0.4946,2.224,0.2773,3.967
350,not_pulled_EV,0.4,0.4314,2.55,0.5565,1.976,0.3322,3.312
350,not_pulled_EV,0.55,0.4895,2.247,0.6166,1.784,0.3861,2.849
350,not_pulled_EV,0.7,0.5455,2.016,0.6749,1.63,0.4375,2.514
350,not_pulled_EV,0.85,0.6027,1.825,0.7336,1.499,0.4904,2.243
350,not_pulled_PP,0.25,0.4192,2.624,0.5601,1.964,0.2971,3.703
350,not_pulled_PP,0.4,0.494,2.227,0.6361,1.729,0.3668,2.999
350,not_pulled_PP,0.55,0.5597,1.965,0.7002,1.571,0.4261,2.582
350,not_pulled_PP,0.7,0.6168,1.784,0.7564,1.454,0.4776,2.303
350,not_pulled_PP,0.85,0.6663,1.651,0.8059,1.365,0.5241,2.099
350,pulled,0.25,0.8165,1.347,0.9118,1.206,0.6774,1.624
350,pulled,0.4,0.8165,1.347,0.9118,1.206,0.6774,1.624
350,pulled,0.55,0.8165,1.347,0.9118,1.206,0.6774,1.624
350,pulled,0.7,0.8165,1.347,0.9118,1.206,0.6774,1.624
350,pulled,0.85,0.8165,1.347,0.9118,1.206,0.6774,1.624
349,not_pulled_EV,0.25,0.372,2.957,0.4936,2.229,0.2767,3.976
349,not_pulled_EV,0.4,0.4303,2.556,0.5554,1.98,0.3314,3.319
349,not_pulled_EV,0.55,0.4885,2.252,0.6156,1.787,0.3854,2.854
349,not_pulled_EV,0.7,0.5446,2.02,0.6739,1.632,0.4369,2.518
349,not_pulled_EV,0.85,0.6018,1.828,0.7328,1.501,0.4899,2.245
349,not_pulled_PP,0.25,0.4183,2.63,0.5592,1.967,0.2965,3.711
349,not_pulled_PP,0.4,0.493,2.231,0.6351,1.732,0.3662,3.004
349,not_pulled_PP,0.55,0.5589,1.968,0.6993,1.573,0.4256,2.585
349,not_pulled_PP,0.7,0.616,1.786,0.7556,1.456,0.4771,2.305
349,not_pulled_PP,0.85,0.6657,1.652,0.8053,1.366,0.5237,2.101
349,pulled,0.25,0.816,1.348,0.9114,1.207,0.677,1.625
349,pulled,0.4,0.816,1.348,0.9114,1.207,0.677,1.625
349,pulled,0.55,0.816,1.348,0.9114,1.207,0.677,1.625
349,pulled,0.7,0.816,1.348,0.9114,1.207,0.677,1.625
349,pulled,0.85,0.816,1.348,0.9115,1.207,0.6771,1.625
348,not_pulled_EV,0.25,0.371,2.965,0.4925,2.233,0.276,3.985
348,not_pulled_EV,0.4,0.4292,2.563,0.5543,1.984,0.3307,3.326
348,not_pulled_EV,0.55,0.4874,2.257,0.6145,1.79,0.3847,2.859
348,not_pulled_EV,0.7,0.5436,2.024,0.6729,1.635,0.4362,2.522
348,not_pulled_EV,0.85,0.601,1.83,0.732,1.503,0.4893,2.248
348,not_pulled_PP,0.25,0.4174,2.636,0.5582,1.97,0.2959,3.718
348,not_pulled_PP,0.4,0.4921,2.235,0.6342,1.734,0.3656,3.009
348,not_pulled_PP,0.55,0.558,1.971,0.6985,1.575,0.4251,2.588
348,not_pulled_PP,0.7,0.6152,1.788,0.7549,1.457,0.4767,2.308
348,not_pulled_PP,0.85,0.665,1.654,0.8047,1.367,0.5233,2.102
348,pulled,0.25,0.8155,1.349,0.9111,1.207,0.6767,1.625
348,pulled,0.4,0.8155,1.349,0.9111,1.207,0.6767,1.625
348,pulled,0.55,0.8155,1.349,0.9111,1.207,0.6767,1.625
348,pulled,0.7,0.8155,1.349,0.9111,1.207,0.6767,1.625
348,pulled,0.85,0.8155,1.349,0.9111,1.207,0.6768,1.625
347,not_pulled_EV,0.25,0.37,2.973,0.4915,2.238,0.2754,3.994
347,not_pulled_EV,0.4,0.4282,2.569,0.5532,1.988,0.3299,3.334
347,not_pulled_EV,0.55,0.4864,2.261,0.6135,1.793,0.384,2.864
347,not_pulled_EV,0.7,0.5426,2.027,0.6719,1.637,0.4356,2.525
347,not_pulled_EV,0.85,0.6001,1.833,0.7311,1.505,0.4888,2.251
347,not_pulled_PP,0.25,0.4165,2.641,0.5573,1.974,0.2953,3.725
347,not_pulled_PP,0.4,0.4912,2.24,0.6333,1.737,0.365,3.014
347,not_pulled_PP,0.55,0.5571,1.974,0.6977,1.577,0.4245,2.591
347,not_pulled_PP,0.7,0.6144,1.79,0.7541,1.459,0.4762,2.31
347,not_pulled_PP,0.85,0.6643,1.656,0.804,1.368,0.5229,2.104
347,pulled,0.25,0.815,1.35,0.9107,1.208,0.6764,1.626
347,pulled,0.4,0.815,1.35,0.9107,1.208,0.6764,1.626
347,pulled,0.55,0.815,1.35,0.9107,1.208,0.6764,1.626
347,pulled,0.7,0.815,1.35,0.9107,1.208,0.6764,1.626
347,pulled,0.85,0.815,1.35,0.9108,1.208,0.6765,1.626
346,not_pulled_EV,0.25,0.369,2.981,0.4904,2.243,0.2747,4.004
346,not_pulled_EV,0.4,0.4271,2.576,0.5521,1.992,0.3292,3.341
346,not_pulled_EV,0.55,0.4854,2.266,0.6125,1.796,0.3833,2.87
346,not_pulled_EV,0.7,0.5417,2.031,0.6709,1.64,0.4349,2.529
346,not_pulled_EV,0.85,0.5993,1.835,0.7303,1.506,0.4882,2.253
346,not_pulled_PP,0.25,0.4156,2.647,0.5563,1.977,0.2947,3.733
346,not_pulled_PP,0.4,0.4903,2.244,0.6323,1.74,0.3644,3.019
346,not_pulled_PP,0.55,0.5563,1.978,0.6969,1.578,0.424,2.594
346,not_pulled_PP,0.7,0.6136,1.793,0.7533,1.46,0.4758,2.312
346,not_pulled_PP,0.85,0.6636,1.658,0.8034,1.369,0.5225,2.105
346,pulled,0.25,0.8145,1.351,0.9104,1.208,0.6761,1.627
346,pulled,0.4,0.8145,1.351,0.9104,1.208,0.6761,1.627
346,pulled,0.55,0.8145,1.351,0.9104,1.208,0.6761,1.627
346,pulled,0.7,0.8145,1.351,0.9104,1.208,0.6761,1.627
346,pulled,0.85,0.8145,1.351,0.9105,1.208,0.6762,1.627
345,not_pulled_EV,0.25,0.368,2.989,0.4894,2.248,0.2741,4.013
345,not_pulled_EV,0.4,0.426,2.582,0.551,1.996,0.3285,3.349
345,not_pulled_EV,0.55,0.4844,2.271,0.6114,1.799,0.3826,2.875
345,not_pulled_EV,0.7,0.5407,2.034,0.6698,1.642,0.4343,2.533
345,not_pulled_EV,0.85,0.5985,1.838,0.7294,1.508,0.4876,2.256
345,not_pulled_PP,0.25,0.4147,2.653,0.5554,1.981,0.2941,3.741
345,not_pulled_PP,0.4,0.4893,2.248,0.6314,1.742,0.3638,3.024
345,not_pulled_PP,0.55,0.5554,1.981,0.6961,1.58,0.4235,2.597
345,not_pulled_PP,0.7,0.6128,1.795,0.7526,1.462,0.4753,2.314
345,not_pulled_PP,0.85,0.6629,1.659,0.8028,1.37,0.5221,2.107
345,pulled,0.25,0.814,1.351,0.9101,1.209,0.6758,1.628
345,pulled,0.4,0.814,1.351,0.9101,1.209,0.6758,1.628
345,pulled,0.55,0.814,1.351,0.9101,1.209,0.6758,1.628
345,pulled,0.7,0.814,1.351,0.9101,1.209,0.6758,1.628
345,pulled,0.85,0.814,1.351,0.9102,1.209,0.6759,1.628
344,not_pulled_EV,0.25,0.3671,2.997,0.4883,2.253,0.2735,4.023
344,not_pulled_EV,0.4,0.4249,2.589,0.5499,2.0,0.3277,3.356
344,not_pulled_EV,0.55,0.4833,2.276,0.6104,1.802,0.3819,2.88
344,not_pulled_EV,0.7,0.5397,2.038,0.6688,1.645,0.4336,2.537
344,not_pulled_EV,0.85,0.5976,1.841,0.7286,1.51,0.4871,2.258
344,not_pulled_PP,0.25,0.4138,2.658,0.5544,1.984,0.2935,3.748
344,not_pulled_PP,0.4,0.4884,2.252,0.6305,1.745,0.3632,3.029
344,not_pulled_PP,0.55,0.5545,1.984,0.6953,1.582,0.423,2.601
344,not_pulled_PP,0.7,0.612,1.797,0.7518,1.463,0.4748,2.317
344,not_pulled_PP,0.85,0.6622,1.661,0.8021,1.371,0.5217,2.109
344,pulled,0.25,0.8135,1.352,0.9097,1.209,0.6755,1.629
344,pulled,0.4,0.8135,1.352,0.9097,1.209,0.6755,1.629
344,pulled,0.55,0.8135,1.352,0.9097,1.209,0.6755,1.629
344,pulled,0.7,0.8135,1.352,0.9097,1.209,0.6755,1.629
344,pulled,0.85,0.8135,1.352,0.9098,1.209,0.6755,1.628
343,not_pulled_EV,0.25,0.3661,3.005,0.4873,2.257,0.2728,4.032
343,not_pulled_EV,0.4,0.4238,2.595,0.5488,2.004,0.327,3.364
343,not_pulled_EV,0.55,0.4823,2.281,0.6094,1.805,0.3812,2.886
343,not_pulled_EV,0.7,0.5387,2.042,0.6678,1.647,0.433,2.541
343,not_pulled_EV,0.85,0.5968,1.843,0.7277,1.512,0.4865,2.261
343,not_pulled_PP,0.25,0.4129,2.664,0.5535,1.987,0.2929,3.756
343,not_pulled_PP,0.4,0.4875,2.257,0.6296,1.747,0.3626,3.034
343,not_pulled_PP,0.55,0.5536,1.987,0.6944,1.584,0.4225,2.604
343,not_pulled_PP,0.7,0.6112,1.8,0.751,1.465,0.4744,2.319
343,not_pulled_PP,0.85,0.6616,1.663,0.8015,1.372,0.5213,2.11
343,pulled,0.25,0.813,1.353,0.9094,1.21,0.6751,1.629
343,pulled,0.4,0.813,1.353,0.9094,1.21,0.6751,1.629
343,pulled,0.55,0.813,1.353,0.9094,1.21,0.6751,1.629
343,pulled,0.7,0.813,1.353,0.9094,1.21,0.6751,1.629
343,pulled,0.85,0.813,1.353,0.9095,1.209,0.6752,1.629
342,not_pulled_EV,0.25,0.3651,3.013,0.4862,2.262,0.2722,4.041
342,not_pulled_EV,0.4,0.4228,2.602,0.5477,2.008,0.3263,3.371
342,not_pulled_EV,0.55,0.4813,2.286,0.6084,1.808,0.3805,2.891
342,not_pulled_EV,0.7,0.5378,2.046,0.6668,1.65,0.4323,2.544
342,not_pulled_EV,0.85,0.596,1.846,0.7269,1.513,0.4859,2.264
342,not_pulled_PP,0.25,0.412,2.67,0.5525,1.991,0.2923,3.763
342,not_pulled_PP,0.4,0.4866,2.261,0.6287,1.75,0.362,3.039
342,not_pulled_PP,0.55,0.5528,1.99,0.6936,1.586,0.4219,2.607
342,not_pulled_PP,0.7,0.6104,1.802,0.7502,1.466,0.4739,2.321
342,not_pulled_PP,0.85,0.6609,1.664,0.8009,1.374,0.5209,2.112
342,pulled,0.25,0.8125,1.354,0.9091,1.21,0.6748,1.63
342,pulled,0.4,0.8125,1.354,0.9091,1.21,0.6748,1.63
342,pulled,0.55,0.8125,1.354,0.9091,1.21,0.6748,1.63
342,pulled,0.7,0.8125,1.354,0.9091,1.21,0.6748,1.63
342,pulled,0.85,0.8125,1.354,0.9092,1.21,0.6749,1.63
341,not_pulled_EV,0.25,0.3641,3.021,0.4852,2.267,0.2715,4.051
341,not_pulled_EV,0.4,0.4217,2.609,0.5466,2.012,0.3255,3.379
341,not_pulled_EV,0.55,0.4802,2.291,0.6073,1.811,0.3798,2.896
341,not_pulled_EV,0.7,0.5368,2.049,0.6658,1.652,0.4317,2.548
341,not_pulled_EV,0.85,0.5951,1.848,0.726,1.515,0.4854,2.266
341,not_pulled_PP,0.25,0.4111,2.676,0.5516,1.994,0.2917,3.771
341,not_pulled_PP,0.4,0.4856,2.265,0.6277,1.752,0.3614,3.044
341,not_pulled_PP,0.55,0.5519,1.993,0.6928,1.588,0.4214,2.61
341,not_pulled_PP,0.7,0.6096,1.804,0.7495,1.468,0.4735,2.323
341,not_pulled_PP,0.85,0.6602,1.666,0.8002,1.375,0.5205,2.113
341,pulled,0.25,0.812,1.355,0.9087,1.21,0.6745,1.631
341,pulled,0.4,0.812,1.355,0.9087,1.21,0.6745,1.631
341,pulled,0.55,0.812,1.355,0.9087,1.21,0.6745,1.631
341,pulled,0.7,0.812,1.355,0.9087,1.21,0.6745,1.631
341,pulled,0.85,0.812,1.355,0.9088,1.21,0.6746,1.631
340,not_pulled_EV,0.25,0.3631,3.029,0.4841,2.272,0.2709,4.061
340,not_pulled_EV,0.4,0.4206,2.615,0.5455,2.016,0.3248,3.387
340,not_pulled_EV,0.55,0.4792,2.295,0.6063,1.814,0.3791,2.902
340,not_pulled_EV,0.7,0.5358,2.053,0.6648,1.655,0.431,2.552
340,not_pulled_EV,0.85,0.5943,1.851,0.7252,1.517,0.4848,2.269
340,not_pulled_PP,0.25,0.4102,2.682,0.5506,1.998,0.2911,3.779
340,not_pulled_PP,0.4,0.4847,2.269,0.6268,1.755,0.3608,3.049
340,not_pulled_PP,0.55,0.551,1.996,0.692,1.59,0.4209,2.613
340,not_pulled_PP,0.7,0.6088,1.807,0.7487,1.469,0.473,2.326
340,not_pulled_PP,0.85,0.6595,1.668,0.7996,1.376,0.5201,2.115
340,pulled,0.25,0.8115,1.356,0.9084,1.211,0.6742,1.632
340,pulled,0.4,0.8115,1.356,0.9084,1.211,0.6742,1.632
340,pulled,0.55,0.8115,1.356,0.9084,1.211,0.6742,1.632
340,pulled,0.7,0.8115,1.356,0.9084,1.211,0.6742,1.632
340,pulled,0.85,0.8115,1.356,0.9085,1.211,0.6743,1.631
339,not_pulled_EV,0.25,0.362,3.038,0.4829,2.278,0.2702,4.071
339,not_pulled_EV,0.4,0.4194,2.623,0.5442,2.021,0.324,3.395
339,not_pulled_EV,0.55,0.478,2.301,0.605,1.818,0.3783,2.908
339,not_pulled_EV,0.7,0.5346,2.057,0.6636,1.658,0.4302,2.557
339,not_pulled_EV,0.85,0.5933,1.854,0.7242,1.519,0.4842,2.272
339,not_pulled_PP,0.25,0.4092,2.688,0.5495,2.002,0.2904,3.787
339,not_pulled_PP,0.4,0.4836,2.274,0.6257,1.758,0.3601,3.055
339,not_pulled_PP,0.55,0.55,2.0,0.691,1.592,0.4202,2.618
339,not_pulled_PP,0.7,0.6078,1.81,0.7478,1.471,0.4724,2.329
339,not_pulled_PP,0.85,0.6587,1.67,0.7988,1.377,0.5197,2.117
339,pulled,0.25,0.8109,1.357,0.908,1.211,0.6737,1.633
339,pulled,0.4,0.8109,1.357,0.908,1.211,0.6737,1.633
339,pulled,0.55,0.8109,1.357,0.908,1.211,0.6737,1.633
339,pulled,0.7,0.8109,1.357,0.908,1.211,0.6737,1.633
339,pulled,0.85,0.8109,1.357,0.9081,1.211,0.6738,1.632
338,not_pulled_EV,0.25,0.361,3.047,0.4817,2.283,0.2695,4.081
338,not_pulled_EV,0.4,0.4182,2.63,0.5429,2.026,0.3232,3.404
338,not_pulled_EV,0.55,0.4768,2.307,0.6037,1.822,0.3775,2.914
338,not_pulled_EV,0.7,0.5335,2.062,0.6623,1.661,0.4295,2.561
338,not_pulled_EV,0.85,0.5923,1.857,0.7231,1.521,0.4836,2.275
338,not_pulled_PP,0.25,0.4081,2.695,0.5484,2.006,0.2898,3.796
