season,date,game_id,gap_when_pulled,trailing_team,coach,secs_left_at_first_evidence,during_own_powerplay
20252026,2026-01-20,2025020782,2,CBJ,Rick Bowness,227,False
20252026,2026-01-20,2025020784,2,NSH,Andrew Brunette,67,False
20252026,2026-01-20,2025020785,2,STL,Jim Montgomery,108,False
20252026,2026-01-20,2025020787,2,NYR,Mike Sullivan,162,False
20252026,2026-01-21,2025020792,2,WSH,Spencer Carbery,241,False
20252026,2026-01-21,2025020793,2,NYI,Patrick Roy,279,False
20252026,2026-01-22,2025020794,2,VGK,Bruce Cassidy,194,False
20252026,2026-01-22,2025020795,2,MTL,Martin St. Louis,23,False
20252026,2026-01-23,2025020802,2,TOR,Craig Berube,148,False
20252026,2026-01-23,2025020806,2,CGY,Ryan Huska,18,False
20252026,2026-01-23,2025020807,2,VAN,Adam Foote,201,False
20252026,2026-01-23,2025020808,2,NYR,Mike Sullivan,236,False
20252026,2026-01-23,2025020809,2,SEA,Lane Lambert,17,False
20252026,2026-01-24,2025020811,2,NSH,Andrew Brunette,207,False
20252026,2026-01-24,2025020814,2,TBL,Jon Cooper,315,False
20252026,2026-01-24,2025020814,2,TBL,Jon Cooper,46,False
20252026,2026-01-24,2025020815,2,WPG,Scott Arniel,160,False
20252026,2026-01-25,2025020820,2,NJD,Sheldon Keefe,63,False
20252026,2026-01-25,2025020823,2,CHI,Jeff Blashill,109,False
20252026,2026-01-26,2025020829,2,ANA,Joel Quenneville,71,False
20252026,2026-01-27,2025020831,2,TOR,Craig Berube,115,False
20252026,2026-01-27,2025020833,2,DET,Todd McLellan,190,False
20252026,2026-01-27,2025020834,2,FLA,Paul Maurice,33,True
20252026,2026-01-27,2025020835,2,NJD,Sheldon Keefe,138,False
20252026,2026-01-28,2025020840,2,PHI,Rick Tocchet,49,False
20252026,2026-01-28,2025020841,2,COL,Jared Bednar,114,False
20252026,2026-01-29,2025020844,2,LAK,Jim Hiller,60,False
20252026,2026-01-29,2025020846,2,DET,Todd McLellan,160,False
20252026,2026-01-29,2025020847,2,WPG,Scott Arniel,164,False
20252026,2026-01-29,2025020851,2,CAR,Rod Brind'Amour,151,True
20252026,2026-01-29,2025020853,2,CGY,Ryan Huska,142,False
20252026,2026-01-29,2025020854,2,EDM,Kris Knoblauch,238,False
20252026,2026-01-29,2025020855,2,ANA,Joel Quenneville,14,True
20252026,2026-01-29,2025020857,2,TOR,Craig Berube,235,False
20252026,2026-01-31,2025020861,2,NYR,Mike Sullivan,152,False
20252026,2026-01-31,2025020861,2,NYR,Mike Sullivan,49,False
20252026,2026-01-31,2025020865,2,BUF,Lindy Ruff,38,False
20252026,2026-01-31,2025020866,2,NJD,Sheldon Keefe,79,False
20252026,2026-02-01,2025020875,2,VGK,Bruce Cassidy,39,False
20252026,2026-02-02,2025020876,2,FLA,Paul Maurice,111,False
20252026,2026-02-02,2025020878,2,NYI,Patrick Roy,317,False
20252026,2026-02-03,2025020887,2,NJD,Sheldon Keefe,290,False
20252026,2026-02-03,2025020891,2,EDM,Kris Knoblauch,170,False
20252026,2026-02-03,2025020892,2,SEA,Lane Lambert,151,False
20252026,2026-02-04,2025020898,2,DET,Todd McLellan,214,False
20252026,2026-02-05,2025020903,2,BUF,Lindy Ruff,167,False
20252026,2026-02-05,2025020908,2,NSH,Andrew Brunette,203,True
20252026,2026-02-25,2025020910,2,NJD,Sheldon Keefe,195,False
20252026,2026-02-25,2025020912,2,TOR,Craig Berube,136,False
20252026,2026-02-25,2025020914,2,UTA,AndrÃ© Tourigny,92,False
20252026,2026-02-25,2025020916,2,LAK,Jim Hiller,219,False
20252026,2026-02-26,2025020921,2,TOR,Craig Berube,220,False
20252026,2026-02-26,2025020922,2,NJD,Sheldon Keefe,232,False
20252026,2026-02-26,2025020927,2,COL,Jared Bednar,228,True
20252026,2026-02-26,2025020927,2,COL,Jared Bednar,46,False
20252026,2026-02-26,2025020928,2,SJS,Ryan Warsofsky,246,False
20252026,2026-02-27,2025020930,2,FLA,Paul Maurice,60,False
20252026,2026-02-28,2025020938,2,CHI,Jeff Blashill,76,False
20252026,2026-02-28,2025020940,2,WSH,Spencer Carbery,206,False
20252026,2026-02-28,2025020943,2,STL,Jim Montgomery,196,False
20252026,2026-02-28,2025020944,2,CGY,Ryan Huska,14,False
20252026,2026-03-02,2025020953,2,NYR,Mike Sullivan,428,False
20252026,2026-03-03,2025020961,2,FLA,Paul Maurice,235,False
20252026,2026-03-05,2025020976,2,PHI,Rick Tocchet,163,False
20252026,2026-03-05,2025020978,2,FLA,Paul Maurice,316,True
20252026,2026-03-05,2025020979,2,BOS,Marco Sturm,165,False
20252026,2026-03-05,2025020980,2,TBL,Jon Cooper,182,False
20252026,2026-03-05,2025020981,2,CGY,Ryan Huska,82,False
20252026,2026-03-05,2025020982,2,NYI,Patrick Roy,119,False
20252026,2026-03-06,2025020983,2,DET,Todd McLellan,99,False
20252026,2026-03-06,2025020985,2,CHI,Jeff Blashill,52,False
20252026,2026-03-06,2025020988,2,VGK,Bruce Cassidy,103,False
20252026,2026-03-07,2025020991,2,NYR,Mike Sullivan,166,False
20252026,2026-03-07,2025020992,2,NSH,Andrew Brunette,232,True
20252026,2026-03-07,2025020998,2,CAR,Rod Brind'Amour,69,False
20252026,2026-03-09,2025021009,2,CGY,Ryan Huska,203,False
20252026,2026-03-09,2025021011,2,VAN,Adam Foote,51,False
20252026,2026-03-10,2025021013,2,SJS,Ryan Warsofsky,223,False
20252026,2026-03-10,2025021015,2,TBL,Jon Cooper,272,False
20252026,2026-03-10,2025021018,2,PIT,Dan Muse,140,False
20252026,2026-03-10,2025021022,2,WPG,Scott Arniel,187,True
20252026,2026-03-11,2025021026,2,WSH,Spencer Carbery,150,False
20252026,2026-03-12,2025021027,2,BOS,Marco Sturm,22,False
20252026,2026-03-12,2025021029,2,ANA,Joel Quenneville,350,True
20252026,2026-03-12,2025021029,2,ANA,Joel Quenneville,26,False
20252026,2026-03-12,2025021030,2,DET,Todd McLellan,199,False
20252026,2026-03-12,2025021032,2,NJD,Sheldon Keefe,178,False
20252026,2026-03-12,2025021036,2,WPG,Scott Arniel,108,False
20252026,2026-03-14,2025021043,2,ANA,Joel Quenneville,151,False
20252026,2026-03-14,2025021045,2,COL,Jared Bednar,223,False
20252026,2026-03-14,2025021045,2,COL,Jared Bednar,42,False
20252026,2026-03-14,2025021046,2,MIN,John Hynes,159,False
20252026,2026-03-14,2025021048,2,MTL,Martin St. Louis,102,False
20252026,2026-03-14,2025021049,2,TBL,Jon Cooper,25,False
20252026,2026-03-15,2025021057,2,STL,Jim Montgomery,227,False
20252026,2026-03-15,2025021058,2,SJS,Ryan Warsofsky,162,False
20252026,2026-03-15,2025021060,2,MIN,John Hynes,28,False
20252026,2026-03-15,2025021061,2,NSH,Andrew Brunette,54,False
20252026,2026-03-16,2025021063,2,CGY,Ryan Huska,189,False
20252026,2026-03-16,2025021065,2,NYR,Mike Sullivan,148,False
20252026,2026-03-17,2025021068,2,TOR,Craig Berube,64,False
20252026,2026-03-17,2025021073,2,SJS,Ryan Warsofsky,185,False
20252026,2026-03-18,2025021079,2,OTT,Travis Green,205,False
20252026,2026-03-18,2025021079,2,OTT,Travis Green,26,False
20252026,2026-03-19,2025021086,2,NYR,Mike Sullivan,174,False
20252026,2026-03-19,2025021087,2,SEA,Lane Lambert,73,False
20252026,2026-03-20,2025021095,2,NJD,Sheldon Keefe,92,False
20252026,2026-03-20,2025021098,2,UTA,AndrÃ© Tourigny,60,False
20252026,2026-03-21,2025021102,2,LAK,D.J. Smith,183,False
20252026,2026-03-21,2025021103,2,SJS,Ryan Warsofsky,46,False
20252026,2026-03-21,2025021104,2,SEA,Lane Lambert,164,False
20252026,2026-03-21,2025021108,2,DET,Todd McLellan,98,False
20252026,2026-03-21,2025021109,2,EDM,Kris Knoblauch,76,False
20252026,2026-03-24,2025021121,2,CAR,Rod Brind'Amour,254,False
20252026,2026-03-24,2025021125,2,PHI,Rick Tocchet,183,False
20252026,2026-03-24,2025021127,2,MIN,John Hynes,24,False
20252026,2026-03-24,2025021128,2,WSH,Spencer Carbery,116,False
20252026,2026-03-24,2025021131,2,VGK,Bruce Cassidy,258,True
20252026,2026-03-24,2025021132,2,UTA,AndrÃ© Tourigny,133,False
20252026,2026-03-26,2025021141,2,DAL,Glen Gulutzan,251,False
20252026,2026-03-26,2025021146,2,UTA,AndrÃ© Tourigny,170,False
20252026,2026-03-27,2025021150,2,BUF,Lindy Ruff,184,False
20252026,2026-03-28,2025021152,2,OTT,Travis Green,108,False
20252026,2026-03-28,2025021155,2,MIN,John Hynes,165,False
20252026,2026-03-28,2025021156,2,PIT,Dan Muse,125,False
20252026,2026-03-28,2025021162,2,COL,Jared Bednar,111,False
20252026,2026-03-28,2025021163,2,DET,Todd McLellan,276,False
20252026,2026-03-28,2025021163,2,DET,Todd McLellan,95,False
20252026,2026-03-29,2025021167,2,FLA,Paul Maurice,320,False
20252026,2026-03-29,2025021169,2,CAR,Rod Brind'Amour,199,False
20252026,2026-03-31,2025021178,2,DAL,Glen Gulutzan,217,False
20252026,2026-03-31,2025021178,2,DAL,Glen Gulutzan,44,False
20252026,2026-03-31,2025021179,2,NYI,Patrick Roy,103,False
20252026,2026-03-31,2025021180,2,TBL,Jon Cooper,105,False
20252026,2026-03-31,2025021184,2,PHI,Rick Tocchet,8,False
20252026,2026-03-31,2025021185,2,CBJ,Rick Bowness,109,False
20252026,2026-03-31,2025021187,2,SEA,Lane Lambert,175,False
20252026,2026-04-01,2025021188,2,COL,Jared Bednar,89,False
20252026,2026-04-02,2025021191,2,BUF,Lindy Ruff,118,False
20252026,2026-04-02,2025021196,2,PHI,Rick Tocchet,140,False
20252026,2026-04-02,2025021199,2,VAN,Adam Foote,209,False
20252026,2026-04-02,2025021201,2,CGY,Ryan Huska,156,False
20252026,2026-04-02,2025021202,2,TOR,Craig Berube,218,False
20252026,2026-04-04,2025021214,2,NYI,Patrick Roy,172,False
20252026,2026-04-04,2025021216,2,VAN,Adam Foote,135,True
20252026,2026-04-04,2025021220,2,SJS,Ryan Warsofsky,147,True
20252026,2026-04-04,2025021221,2,SEA,Lane Lambert,72,False
20252026,2026-04-05,2025021225,2,CAR,Rod Brind'Amour,141,False
20252026,2026-04-05,2025021226,2,MTL,Martin St. Louis,205,False
20252026,2026-04-06,2025021229,2,TBL,Jon Cooper,103,False
20252026,2026-04-07,2025021238,2,STL,Jim Montgomery,260,False
20252026,2026-04-07,2025021240,2,SEA,Lane Lambert,226,True
20252026,2026-04-08,2025021244,2,NYR,Mike Sullivan,60,False
20252026,2026-04-09,2025021249,2,FLA,Paul Maurice,245,False
20252026,2026-04-09,2025021251,2,NJD,Sheldon Keefe,213,False
20252026,2026-04-09,2025021252,2,TOR,Craig Berube,238,False
20252026,2026-04-09,2025021256,2,CGY,Ryan Huska,226,False
20252026,2026-04-11,2025021262,2,NYI,Peter DeBoer,318,False
20252026,2026-04-11,2025021263,2,PIT,Dan Muse,272,False
20252026,2026-04-11,2025021266,2,CHI,Jeff Blashill,124,False
20252026,2026-04-11,2025021269,2,UTA,AndrÃ© Tourigny,184,False
20252026,2026-04-11,2025021270,2,TOR,Craig Berube,280,False
20252026,2026-04-11,2025021273,2,CGY,Ryan Huska,185,False
20252026,2026-04-12,2025021276,2,PIT,Dan Muse,206,False
20252026,2026-04-12,2025021277,2,NYI,Peter DeBoer,193,False
20252026,2026-04-13,2025021286,2,MIN,John Hynes,223,False
20252026,2026-04-13,2025021287,2,NSH,Andrew Brunette,73,False
20252026,2026-04-13,2025021291,2,SEA,Lane Lambert,186,False
20252026,2026-04-14,2025021294,2,MTL,Martin St. Louis,228,True
20252026,2026-04-14,2025021296,2,ANA,Joel Quenneville,201,False
20252026,2026-04-14,2025021299,2,PIT,Dan Muse,78,False
20252026,2026-04-15,2025021302,2,TBL,Jon Cooper,193,True
20252026,2026-04-16,2025021312,2,SEA,Lane Lambert,143,False
20222023,2022-10-13,2022020016,3,NSH,John Hynes,111,True
20222023,2022-10-15,2022020031,3,TBL,Jon Cooper,276,False
20222023,2022-10-15,2022020035,3,NSH,John Hynes,284,False
20222023,2022-10-20,2022020060,3,ARI,André Tourigny,241,False
20222023,2022-10-20,2022020066,3,NYI,Lane Lambert,203,True
20222023,2022-10-22,2022020083,3,NSH,John Hynes,227,True
20222023,2022-10-24,2022020092,3,DAL,Peter DeBoer,215,False
20222023,2022-10-24,2022020095,3,STL,Craig Berube,98,False
20222023,2022-10-25,2022020098,3,CBJ,Brad Larsen,121,False
20222023,2022-10-25,2022020106,3,TBL,Jon Cooper,162,False
20222023,2022-10-27,2022020115,3,STL,Craig Berube,375,False
20222023,2022-10-28,2022020124,3,CAR,Rod Brind'Amour,125,True
20222023,2022-10-28,2022020125,3,PIT,Mike Sullivan,177,True
20222023,2022-10-29,2022020136,3,NSH,John Hynes,128,True
20222023,2022-11-01,2022020154,3,NSH,John Hynes,185,True
20222023,2022-11-01,2022020157,3,VAN,Bruce Boudreau,214,True
20222023,2022-11-05,2022020181,3,NYI,Lane Lambert,319,False
20222023,2022-11-08,2022020204,3,DAL,Peter DeBoer,212,False
20222023,2022-11-08,2022020205,3,NSH,John Hynes,178,False
20222023,2022-11-13,2022020242,3,WSH,Peter Laviolette,170,False
20222023,2022-11-15,2022020249,3,MTL,Martin St. Louis,234,False
20222023,2022-11-19,2022020274,3,OTT,D.J. Smith,251,False
20222023,2022-11-21,2022020294,3,CAR,Rod Brind'Amour,344,False
20222023,2022-11-21,2022020299,3,OTT,D.J. Smith,133,False
20222023,2022-11-23,2022020303,3,CAR,Rod Brind'Amour,278,False
20222023,2022-11-29,2022020354,3,MTL,Martin St. Louis,134,False
20222023,2022-11-29,2022020358,3,FLA,Paul Maurice,184,False
20222023,2022-11-29,2022020359,3,VAN,Bruce Boudreau,411,False
20222023,2022-12-02,2022020378,3,WPG,Rick Bowness,253,False
20222023,2022-12-03,2022020384,3,STL,Craig Berube,321,False
20222023,2022-12-03,2022020387,3,NYR,Gerard Gallant,233,True
20222023,2022-12-06,2022020404,3,CBJ,Brad Larsen,168,True
20222023,2022-12-06,2022020406,3,OTT,D.J. Smith,213,False
20222023,2022-12-06,2022020409,3,DAL,Peter DeBoer,330,False
20222023,2022-12-08,2022020421,3,NSH,John Hynes,193,False
20222023,2022-12-09,2022020425,3,NJD,Lindy Ruff,472,False
20222023,2022-12-09,2022020433,3,ANA,Dallas Eakins,993,False
20222023,2022-12-11,2022020444,3,FLA,Paul Maurice,158,False
20222023,2022-12-13,2022020455,3,CBJ,Brad Larsen,147,False
20222023,2022-12-18,2022020501,3,SJS,David Quinn,302,True
20222023,2022-12-23,2022020538,3,FLA,Paul Maurice,325,False
20222023,2022-12-27,2022020549,3,NYR,Gerard Gallant,296,True
20222023,2022-12-31,2022020585,3,COL,Jared Bednar,245,False
20222023,2023-01-03,2022020601,3,CBJ,Brad Larsen,213,True
20222023,2023-01-03,2022020607,3,VAN,Bruce Boudreau,220,True
20222023,2023-01-04,2022020610,3,TBL,Jon Cooper,166,False
20222023,2023-01-07,2022020635,3,VGK,Bruce Cassidy,106,False
20222023,2023-01-08,2022020637,3,FLA,Paul Maurice,289,False
20222023,2023-01-09,2022020645,3,OTT,D.J. Smith,151,False
20222023,2023-01-09,2022020646,3,MTL,Martin St. Louis,183,False
20222023,2023-01-16,2022020699,3,VGK,Bruce Cassidy,342,False
20222023,2023-01-19,2022020721,3,MIN,Dean Evason,191,False
20222023,2023-01-23,2022020751,3,FLA,Paul Maurice,462,False
20222023,2023-01-26,2022020774,3,WPG,Rick Bowness,286,True
20222023,2023-01-26,2022020777,3,CGY,Darryl Sutter,235,True
20222023,2023-01-28,2022020790,3,LAK,Todd McLellan,150,True
20222023,2023-01-28,2022020791,3,MTL,Martin St. Louis,461,False
20222023,2023-02-01,2022020805,3,BUF,Don Granato,160,False
20222023,2023-02-07,2022020817,3,NSH,John Hynes,198,False
20222023,2023-02-14,2022020859,3,FLA,Paul Maurice,304,True
20222023,2023-02-18,2022020884,3,FLA,Paul Maurice,443,False
20222023,2023-02-18,2022020891,3,PHI,John Tortorella,80,True
20222023,2023-02-18,2022020894,3,DET,Derek Lalonde,175,False
20222023,2023-02-21,2022020911,3,STL,Craig Berube,218,False
20222023,2023-02-24,2022020933,3,OTT,D.J. Smith,269,False
20222023,2023-02-26,2022020949,3,WPG,Rick Bowness,292,False
20222023,2023-03-02,2022020974,3,BUF,Don Granato,348,False
20222023,2023-03-02,2022020974,3,BUF,Don Granato,231,True
20222023,2023-03-04,2022020996,3,TOR,Sheldon Keefe,191,False
20222023,2023-03-04,2022020997,3,COL,Jared Bednar,203,False
20222023,2023-03-09,2022021034,3,NSH,John Hynes,311,False
20222023,2023-03-11,2022021045,3,CBJ,Brad Larsen,288,False
20222023,2023-03-11,2022021046,3,CAR,Rod Brind'Amour,303,False
20222023,2023-03-16,2022021087,3,VGK,Bruce Cassidy,309,True
20222023,2023-03-17,2022021093,3,WSH,Peter Laviolette,205,True
20222023,2023-03-19,2022021109,3,WSH,Peter Laviolette,254,False
20222023,2023-03-19,2022021113,3,WPG,Rick Bowness,242,False
20222023,2023-03-21,2022021122,3,FLA,Paul Maurice,420,True
20222023,2023-03-21,2022021124,3,BUF,Don Granato,188,False
20222023,2023-03-21,2022021127,3,TOR,Sheldon Keefe,371,False
20222023,2023-03-23,2022021139,3,TBL,Jon Cooper,394,False
20222023,2023-03-23,2022021140,3,FLA,Paul Maurice,293,True
20222023,2023-03-27,2022021172,3,NJD,Lindy Ruff,57,True
20222023,2023-03-28,2022021176,3,CBJ,Brad Larsen,266,False
20222023,2023-03-28,2022021179,3,CAR,Rod Brind'Amour,399,False
20222023,2023-03-30,2022021190,3,MTL,Martin St. Louis,102,True
20222023,2023-03-30,2022021194,3,WSH,Peter Laviolette,153,True
20222023,2023-04-01,2022021210,3,OTT,D.J. Smith,298,False
20222023,2023-04-06,2022021247,3,WSH,Peter Laviolette,345,True
20222023,2023-04-10,2022021277,3,NYI,Lane Lambert,239,False
20222023,2023-04-11,2022021285,3,BUF,Don Granato,129,False
20222023,2023-04-13,2022021300,3,DET,Derek Lalonde,276,False
20232024,2023-10-12,2023020010,3,BUF,Don Granato,149,False
20232024,2023-10-14,2023020020,3,FLA,Paul Maurice,270,False
20232024,2023-10-14,2023020022,3,NYR,Peter Laviolette,139,False
20232024,2023-10-17,2023020041,3,MTL,Martin St. Louis,104,True
20232024,2023-10-19,2023020056,3,MIN,Dean Evason,112,True
20232024,2023-10-19,2023020060,3,CAR,Rod Brind'Amour,281,True
20232024,2023-10-24,2023020086,3,CAR,Rod Brind'Amour,91,True
20232024,2023-10-24,2023020087,3,MTL,Martin St. Louis,584,True
20232024,2023-10-29,2023020126,3,COL,Jared Bednar,201,False
20232024,2023-11-01,2023020143,3,STL,Craig Berube,183,False
20232024,2023-11-02,2023020150,3,WSH,Spencer Carbery,210,False
20232024,2023-11-04,2023020164,3,MTL,Martin St. Louis,255,False
20232024,2023-11-09,2023020198,3,TBL,Jon Cooper,333,False
20232024,2023-11-09,2023020200,3,NSH,Andrew Brunette,335,True
20232024,2023-11-10,2023020208,3,ANA,Greg Cronin,203,True
20232024,2023-11-11,2023020214,3,TBL,Jon Cooper,325,False
20232024,2023-11-11,2023020217,3,BUF,Don Granato,250,False
20232024,2023-11-14,2023020229,3,BUF,Don Granato,156,False
20232024,2023-11-14,2023020235,3,TBL,Jon Cooper,267,False
20232024,2023-11-20,2023020274,3,NYR,Peter Laviolette,186,True
20232024,2023-11-27,2023020321,3,BOS,Jim Montgomery,440,False
20232024,2023-11-30,2023020348,3,BUF,Don Granato,278,False
20232024,2023-12-02,2023020368,3,WSH,Spencer Carbery,208,False
20232024,2023-12-05,2023020382,3,NYR,Peter Laviolette,265,False
20232024,2023-12-07,2023020398,3,TBL,Jon Cooper,502,False
20232024,2023-12-08,2023020405,3,STL,Craig Berube,329,False
20232024,2023-12-09,2023020412,3,DET,Derek Lalonde,235,False
20232024,2023-12-09,2023020413,3,NSH,Andrew Brunette,152,True
20232024,2023-12-09,2023020416,3,STL,Craig Berube,356,False
20232024,2023-12-12,2023020432,3,NYR,Peter Laviolette,139,False
20232024,2023-12-12,2023020438,3,FLA,Paul Maurice,340,False
20232024,2023-12-16,2023020463,3,CBJ,Pascal Vincent,172,True
20232024,2023-12-16,2023020467,3,COL,Jared Bednar,347,True
20232024,2023-12-17,2023020476,3,NJD,Lindy Ruff,459,True
20232024,2023-12-17,2023020477,3,SJS,David Quinn,308,False
20232024,2023-12-19,2023020494,3,SJS,David Quinn,167,True
20232024,2023-12-22,2023020511,3,NYR,Peter Laviolette,353,True
20232024,2023-12-27,2023020532,3,BUF,Don Granato,195,False
20232024,2023-12-27,2023020535,3,NSH,Andrew Brunette,319,False
20232024,2023-12-27,2023020540,3,VGK,Bruce Cassidy,264,True
20232024,2023-12-30,2023020560,3,TBL,Jon Cooper,477,False
20232024,2023-12-31,2023020566,3,BUF,Don Granato,389,True
20232024,2024-01-01,2023020573,3,VGK,Bruce Cassidy,180,False
20232024,2024-01-02,2023020577,3,DAL,Peter DeBoer,351,False
20232024,2024-01-02,2023020580,3,TBL,Jon Cooper,86,True
20232024,2024-01-02,2023020584,3,OTT,Jacques Martin,159,False
20232024,2024-01-04,2023020590,3,MTL,Martin St. Louis,335,False
20232024,2024-01-06,2023020606,3,COL,Jared Bednar,192,False
20232024,2024-01-09,2023020629,3,NSH,Andrew Brunette,160,False
20232024,2024-01-09,2023020630,3,STL,Drew Bannister,208,False
20232024,2024-01-18,2023020701,3,NYR,Peter Laviolette,203,False
20232024,2024-01-23,2023020737,3,BUF,Don Granato,345,True
20232024,2024-01-26,2023020755,3,NYR,Peter Laviolette,284,False
20232024,2024-01-27,2023020765,3,OTT,Jacques Martin,279,False
20232024,2024-02-10,2023020807,3,NYI,Patrick Roy,241,False
20232024,2024-02-10,2023020816,3,EDM,Kris Knoblauch,337,True
20232024,2024-02-15,2023020848,3,DET,Derek Lalonde,276,True
20232024,2024-02-22,2023020895,3,NYI,Patrick Roy,665,True
20232024,2024-02-24,2023020904,3,NYI,Patrick Roy,473,True
20232024,2024-02-24,2023020912,3,EDM,Kris Knoblauch,459,False
20232024,2024-02-27,2023020930,3,TBL,Jon Cooper,556,False
20232024,2024-02-27,2023020930,3,TBL,Jon Cooper,139,False
20232024,2024-03-02,2023020959,3,COL,Jared Bednar,105,False
20232024,2024-03-03,2023020970,3,NJD,Lindy Ruff,358,False
20232024,2024-03-04,2023020978,3,TOR,Sheldon Keefe,94,True
20232024,2024-03-07,2023020999,3,TBL,Jon Cooper,475,False
20232024,2024-03-11,2023021027,3,BOS,Jim Montgomery,525,False
20232024,2024-03-13,2023021042,3,WPG,Rick Bowness,143,False
20232024,2024-03-14,2023021045,3,NYI,Patrick Roy,412,True
20232024,2024-03-14,2023021046,3,FLA,Paul Maurice,258,False
20232024,2024-03-17,2023021076,3,SJS,David Quinn,1,False
20232024,2024-03-17,2023021078,3,DET,Derek Lalonde,279,True
20232024,2024-03-17,2023021079,3,ANA,Greg Cronin,120,False
20232024,2024-03-18,2023021080,3,CGY,Ryan Huska,117,False
20232024,2024-03-19,2023021084,3,PIT,Mike Sullivan,146,False
20232024,2024-03-23,2023021118,3,EDM,Kris Knoblauch,294,False
20232024,2024-03-24,2023021126,3,NYI,Patrick Roy,307,True
20232024,2024-03-24,2023021129,3,PHI,John Tortorella,434,True
20232024,2024-03-27,2023021148,3,BUF,Don Granato,221,False
20232024,2024-03-28,2023021152,3,PHI,John Tortorella,115,True
20232024,2024-03-28,2023021161,3,NSH,Andrew Brunette,383,False
20232024,2024-03-28,2023021161,3,NSH,Andrew Brunette,192,False
20232024,2024-03-30,2023021170,3,BUF,Don Granato,259,False
20232024,2024-03-30,2023021177,3,STL,Drew Bannister,228,False
20232024,2024-04-11,2023021255,3,WSH,Spencer Carbery,106,False
20232024,2024-04-16,2023021297,3,TOR,Sheldon Keefe,115,False
20232024,2024-04-17,2023021304,3,TOR,Sheldon Keefe,162,False
20242025,2024-10-09,2024020010,3,COL,Jared Bednar,320,False
20242025,2024-10-12,2024020027,3,OTT,Travis Green,214,False
20242025,2024-10-12,2024020035,3,PHI,John Tortorella,191,True
20242025,2024-10-14,2024020044,3,UTA,AndrÃ© Tourigny,265,False
20242025,2024-10-14,2024020047,3,COL,Jared Bednar,274,False
20242025,2024-10-15,2024020053,3,NSH,Andrew Brunette,347,False
20242025,2024-10-17,2024020062,3,OTT,Travis Green,161,True
20242025,2024-10-17,2024020067,3,BUF,Lindy Ruff,161,False
20242025,2024-10-17,2024020070,3,SJS,Ryan Warsofsky,1028,False
20242025,2024-10-19,2024020077,3,EDM,Kris Knoblauch,200,False
20242025,2024-10-21,2024020091,3,TBL,Jon Cooper,209,True
20242025,2024-10-22,2024020095,3,DAL,Peter DeBoer,360,False
20242025,2024-10-22,2024020101,3,BOS,Jim Montgomery,383,False
20242025,2024-10-24,2024020110,3,TOR,Craig Berube,259,False
20242025,2024-10-28,2024020140,3,BUF,Lindy Ruff,110,True
20242025,2024-10-28,2024020143,3,WPG,Scott Arniel,744,False
20242025,2024-10-28,2024020145,3,SJS,Ryan Warsofsky,279,False
20242025,2024-10-31,2024020161,3,SEA,Dan Bylsma,334,False
20242025,2024-11-03,2024020191,3,ANA,Greg Cronin,92,True
20242025,2024-11-04,2024020193,3,EDM,Kris Knoblauch,269,False
20242025,2024-11-05,2024020195,3,BOS,Jim Montgomery,249,False
20242025,2024-11-05,2024020200,3,MIN,John Hynes,226,False
20242025,2024-11-09,2024020228,3,DET,Derek Lalonde,250,False
20242025,2024-11-09,2024020232,3,UTA,AndrÃ© Tourigny,175,False
20242025,2024-11-11,2024020244,3,VGK,Bruce Cassidy,354,False
20242025,2024-11-12,2024020245,3,TOR,Craig Berube,298,False
20242025,2024-11-13,2024020254,3,CAR,Rod Brind'Amour,173,True
20242025,2024-11-14,2024020260,3,FLA,Paul Maurice,735,True
20242025,2024-11-14,2024020265,3,VAN,Rick Tocchet,294,True
20242025,2024-11-15,2024020267,3,PIT,Mike Sullivan,314,True
20242025,2024-11-16,2024020275,3,CBJ,Dean Evason,301,True
20242025,2024-11-16,2024020276,3,NJD,Sheldon Keefe,80,True
20242025,2024-11-16,2024020278,3,BUF,Lindy Ruff,294,False
20242025,2024-11-16,2024020280,3,OTT,Travis Green,294,False
20242025,2024-11-16,2024020282,3,DET,Derek Lalonde,138,False
20242025,2024-11-21,2024020315,3,EDM,Kris Knoblauch,173,False
20242025,2024-11-23,2024020321,3,FLA,Paul Maurice,192,False
20242025,2024-11-23,2024020323,3,OTT,Travis Green,251,True
20242025,2024-11-27,2024020352,3,TOR,Craig Berube,193,False
20242025,2024-11-27,2024020360,3,SEA,Dan Bylsma,253,True
20242025,2024-11-30,2024020378,3,TBL,Jon Cooper,331,False
20242025,2024-12-03,2024020403,3,WPG,Scott Arniel,301,False
20242025,2024-12-05,2024020416,3,NYI,Patrick Roy,384,False
20242025,2024-12-06,2024020424,3,ANA,Greg Cronin,196,True
20242025,2024-12-07,2024020429,3,SJS,Ryan Warsofsky,144,True
20242025,2024-12-08,2024020440,3,NJD,Sheldon Keefe,375,False
20242025,2024-12-10,2024020447,3,PIT,Mike Sullivan,323,False
20242025,2024-12-12,2024020469,3,COL,Jared Bednar,310,False
20242025,2024-12-12,2024020469,3,COL,Jared Bednar,229,False
20242025,2024-12-12,2024020472,3,BOS,Joe Sacco,224,False
20242025,2024-12-14,2024020477,3,VGK,Bruce Cassidy,222,False
20242025,2024-12-16,2024020496,3,COL,Jared Bednar,127,False
20242025,2024-12-17,2024020501,3,STL,Jim Montgomery,581,False
